N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name,average_steps,parameters
1000,14207659,-1.6417,133.642693496,0.9,267.285386992,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,14230092,-1.68828,111.030023599,0.9,222.060047197,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,14265803,-1.65969,118.650457335,1,118.650457335,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,14280208,-1.69269,88.2865552902,0.9,176.57311058,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,14441004,-1.69695,134.013927054,1,134.013927054,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,14542852,-1.69856,143.009200001,1,143.009200001,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,14547212,-1.67492,103.428572226,1,103.428572226,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,14550708,-1.68647,88.1531222343,1,88.1531222343,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,14772102,-1.725,103.295666218,0.9,206.591332436,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,15011482,-1.73888,88.5871156693,1,88.5871156693,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,15037000,-1.70124,133.688270164,1,133.688270164,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,15345480,-1.74859,95.9006042242,1,95.9006042242,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,15446758,-1.70623,119.215616679,0.9,238.431233358,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,15509635,-1.64976,88.2911593914,1,88.2911593914,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,15570002,-1.67317,111.526989841,0.9,223.053979683,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,15709809,-1.66647,95.6747033358,1,95.6747033358,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,15755754,-1.69615,95.9388020992,0.9,191.877604198,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,15763085,-1.65829,88.4112747431,1,88.4112747431,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,15924209,-1.71158,103.45171237,1,103.45171237,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,15981934,-1.67195,141.924024677,1,141.924024677,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,16164239,-1.69433,88.2781365871,1,88.2781365871,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,16173523,-1.70529,110.947075915,1,110.947075915,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,16248991,-1.67747,111.122542477,0.9,222.245084953,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,16319112,-1.71467,103.540392876,1,103.540392876,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,16350340,-1.70231,133.521310568,1,133.521310568,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,16516882,-1.69499,110.905696535,1,110.905696535,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,16577430,-1.69605,103.398532987,1,103.398532987,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,16600400,-1.6835,103.226487803,1,103.226487803,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,16609733,-1.71667,103.583821273,1,103.583821273,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,16657501,-1.69571,133.670337033,0.9,267.340674067,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,16678332,-1.70272,103.535900521,1,103.535900521,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,16695257,-1.70229,88.2137032747,1,88.2137032747,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,110046,-1.65216,21.6619713783,1,21.6619713783,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,228274,-1.64456,13.3418563604,0.9,26.6837127209,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,369954,-1.7295,21.6820127964,0.9,43.3640255928,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,418527,-1.68276,29.9979010582,1,29.9979010582,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=55, schedule=logT"
1000,492757,-1.66257,160.446439648,1,160.446439648,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=290, schedule=logT"
1000,554682,-1.70255,21.6726865292,0.9,43.3453730583,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,624355,-1.72807,16.1103030205,0.9,32.220606041,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,631654,-1.69768,32.7870619535,0.9,65.5741239071,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=60, schedule=logT"
1000,654105,-1.66439,43.9005008698,1,43.9005008698,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=80, schedule=logT"
1000,658180,-1.72803,16.1143084526,1,16.1143084526,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,983552,-1.73856,13.3247514725,1,13.3247514725,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,984673,-1.70021,21.6526973724,1,21.6526973724,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,1010826,-1.70137,41.1147939444,0.9,82.2295878887,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=75, schedule=logT"
1000,1051560,-1.63919,24.4267777681,1,24.4267777681,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,1086364,-1.70278,30.0057500124,0.9,60.0115000248,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=55, schedule=logT"
1000,1153328,-1.68096,18.9038220167,0.8,54.0905100346,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,1251908,-1.73153,13.3362312317,1,13.3362312317,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,1430748,-1.69098,54.9652848244,0.8,157.275089012,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=100, schedule=logT"
1000,1494266,-1.71234,88.3736501455,0.9,176.747300291,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=160, schedule=logT"
1000,1526610,-1.69344,32.796356988,1,32.796356988,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=60, schedule=logT"
1000,1575578,-1.68794,18.8924622059,0.9,37.7849244118,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,1631660,-1.68455,13.3335232019,1,13.3335232019,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,1730477,-1.64773,41.1336365461,0.8,117.69785911,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=75, schedule=logT"
1000,1769991,-1.72066,13.3355471134,1,13.3355471134,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,1791529,-1.70447,24.4622478724,0.9,48.9244957447,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,1914710,-1.67759,18.9008824348,0.9,37.8017648697,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,1958910,-1.72736,27.2039195776,1,27.2039195776,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=50, schedule=logT"
1000,2094269,-1.68269,16.0992751122,0.9,32.1985502243,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,2103206,-1.73526,24.4480445385,0.9,48.896089077,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,2254005,-1.68656,13.3350144625,0.9,26.6700289249,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,2261070,-1.67718,21.67749753,0.9,43.35499506,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,2330819,-1.71491,18.8758827925,1,18.8758827925,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,2471202,-1.6528,35.580619669,0.9,71.1612393379,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=65, schedule=logT"
1000,2475263,-1.69088,13.3337583065,1,13.3337583065,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,2494091,-1.69335,16.1215115547,1,16.1215115547,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,2575023,-1.70921,16.1100455761,1,16.1100455761,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,2622727,-1.68713,13.3242105961,1,13.3242105961,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,2629801,-1.6916,18.8922271729,0.9,37.7844543457,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,2633193,-1.69039,93.901791954,0.7,359.172342734,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=170, schedule=logT"
1000,2702397,-1.72828,18.8912218571,1,18.8912218571,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,2892506,-1.71593,27.2411176443,1,27.2411176443,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=50, schedule=logT"
1000,3139424,-1.67747,21.6530160904,0.9,43.3060321808,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,3212296,-1.72928,13.340085268,0.9,26.680170536,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,3240710,-1.69005,18.8863270521,0.9,37.7726541042,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,3259621,-1.69826,21.6686739683,0.9,43.3373479366,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,3328448,-1.69081,21.6686849594,1,21.6686849594,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,3396452,-1.70352,18.9000617504,0.9,37.8001235008,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,3603850,-1.68343,21.6622887135,0.9,43.3245774269,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,3633003,-1.67308,29.9806346416,0.9,59.9612692833,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=55, schedule=logT"
1000,3713812,-1.73963,38.3578064442,0.9,76.7156128883,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=70, schedule=logT"
1000,3727510,-1.69772,16.1192206144,1,16.1192206144,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,3730240,-1.70893,18.8900764942,1,18.8900764942,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,3883519,-1.68642,21.6716706991,1,21.6716706991,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,3996225,-1.71324,21.6647073746,0.9,43.3294147491,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,4030608,-1.70571,29.9964211702,1,29.9964211702,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=55, schedule=logT"
1000,4043709,-1.67275,10.5479724169,0.9,21.0959448338,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,4068529,-1.66537,21.680223918,0.9,43.3604478359,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,4087272,-1.73407,13.3425917149,1,13.3425917149,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,4187807,-1.72066,13.3242203712,1,13.3242203712,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,4197361,-1.68945,24.4461323023,0.5,162.416587413,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,4490197,-1.7264,16.1222076893,0.9,32.2444153786,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,4621654,-1.69278,29.9989554882,1,29.9989554882,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=55, schedule=logT"
1000,4911238,-1.73575,16.0999499083,0.9,32.1998998165,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,4931967,-1.71426,13.3388229847,1,13.3388229847,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,4955389,-1.6801,16.1227015018,0.9,32.2454030037,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,4960753,-1.67041,10.5601238728,0.9,21.1202477455,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,5049071,-1.69004,18.8765414476,0.9,37.7530828953,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,5105258,-1.74864,18.8969002962,1,18.8969002962,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,5314052,-1.71041,16.1069750309,1,16.1069750309,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,5406329,-1.71337,18.901367116,0.9,37.8027342319,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,5550256,-1.7049,13.3342486143,1,13.3342486143,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,5551067,-1.67663,18.9021517754,0.9,37.8043035507,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,5672028,-1.68293,16.1105574369,0.9,32.2211148739,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,5719349,-1.66567,54.9870857,0.5,365.326289686,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=100, schedule=logT"
1000,5913160,-1.67523,24.4285716295,0.9,48.857143259,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,5918224,-1.6477,21.6697412968,1,21.6697412968,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,5920270,-1.71192,13.3396976471,0.9,26.6793952942,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,6007986,-1.67094,24.4573694468,1,24.4573694468,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,6145844,-1.66589,32.8016863823,1,32.8016863823,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=60, schedule=logT"
1000,6163735,-1.69796,18.893323946,1,18.893323946,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,6391497,-1.73133,10.5592924356,0.9,21.1185848713,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,6397791,-1.72007,24.4399534702,0.9,48.8799069405,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,6582535,-1.7002,16.1216944456,1,16.1216944456,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,6616820,-1.68809,13.3247062683,0.9,26.6494125366,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,6667235,-1.73309,24.4534301281,1,24.4534301281,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,6774234,-1.69408,21.670795083,1,21.670795083,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,6857733,-1.70857,16.1207979918,0.9,32.2415959835,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,6893474,-1.71062,18.8862775803,1,18.8862775803,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,6998119,-1.71608,13.3231946707,0.9,26.6463893414,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,7165636,-1.65415,18.8927669048,1,18.8927669048,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,7276912,-1.68996,13.3424813747,0.9,26.6849627495,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,7296639,-1.67606,16.1184573889,0.9,32.2369147778,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,7308676,-1.70904,10.5602306128,1,10.5602306128,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,7388150,-1.71376,35.5729618311,1,35.5729618311,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=65, schedule=logT"
1000,7408152,-1.70551,21.6757790565,0.9,43.3515581131,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,7429274,-1.70107,13.3451290369,1,13.3451290369,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,7778359,-1.73538,13.3238623619,1,13.3238623619,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,7923692,-1.65815,10.5536526918,0.9,21.1073053837,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,7981098,-1.73222,24.4602940798,1,24.4602940798,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=45, schedule=logT"
1000,8085727,-1.70976,21.6525068521,1,21.6525068521,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
1000,8111176,-1.69573,54.9877526522,0.8,157.339377401,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=100, schedule=logT"
1000,8397304,-1.71318,18.9047396183,0.9,37.8094792366,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,8421935,-1.67507,35.5604587317,0.6,178.722711749,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=65, schedule=logT"
1000,8453239,-1.68031,16.1010263681,0.9,32.2020527363,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,8453439,-1.7135,38.363198328,0.9,76.726396656,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=70, schedule=logT"
1000,8458710,-1.67951,43.8625638485,0.9,87.725127697,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=80, schedule=logT"
1000,8598692,-1.65938,10.5478600264,0.3,136.187560536,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,8767273,-1.693,38.3525545359,0.9,76.7051090717,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=70, schedule=logT"
1000,8924713,-1.66932,16.1099164963,1,16.1099164963,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,8991508,-1.66604,13.3360727072,1,13.3360727072,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,9015879,-1.71764,13.3379813194,0.9,26.6759626389,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=25, schedule=logT"
1000,9067352,-1.67964,27.2052716017,0.9,54.4105432034,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=50, schedule=logT"
1000,9175173,-1.67111,16.1004871607,1,16.1004871607,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=30, schedule=logT"
1000,9181537,-1.66824,46.6963417292,0.7,178.612506822,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=85, schedule=logT"
1000,9182308,-1.69881,10.5481895685,0.9,21.096379137,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=20, schedule=logT"
1000,9335413,-1.69022,18.8926608562,1,18.8926608562,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=35, schedule=logT"
1000,9469999,-1.70814,21.6669044495,1,21.6669044495,NVIDIA Tesla V100-SXM2-32G,Population Annealing,,"MCS_per_temperature=10, number_of_temperatures=40, schedule=logT"
