N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name
300,1301822,-0.71421524,0.000542773,0.001,0.542773,Linux x86_64,Greedy
300,1301825,-0.726388,0.000554709,0.001,0.554709,Linux x86_64,Greedy
300,1301828,-0.74456343,0.000556585,0.001,0.556585,Linux x86_64,Greedy
300,1301831,-0.75336333,0.000559748,0.001,0.559748,Linux x86_64,Greedy
300,1301834,-0.72579689,0.000549689,0.001,0.549689,Linux x86_64,Greedy
300,1301837,-0.73013896,0.000558323,0.001,0.558323,Linux x86_64,Greedy
300,1301840,-0.71435096,0.000551807,0.001,0.551807,Linux x86_64,Greedy
300,1301843,-0.74552652,0.000555178,0.001,0.555178,Linux x86_64,Greedy
300,1301846,-0.72962523,0.000558201,0.001,0.558201,Linux x86_64,Greedy
300,1301849,-0.74272244,0.000559018,0.001,0.559018,Linux x86_64,Greedy
300,1301852,-0.73298305,0.000560278,0.001,0.560278,Linux x86_64,Greedy
300,1301855,-0.72858758,0.000563494,0.001,0.563494,Linux x86_64,Greedy
300,1301858,-0.73555801,0.000560442,0.001,0.560442,Linux x86_64,Greedy
300,1301861,-0.73803882,0.000559595,0.001,0.559595,Linux x86_64,Greedy
300,1301864,-0.73673757,0.000562068,0.001,0.562068,Linux x86_64,Greedy
300,1301867,-0.73156867,0.000555052,0.001,0.555052,Linux x86_64,Greedy
300,1301870,-0.73939172,0.000565171,0.001,0.565171,Linux x86_64,Greedy
300,1301873,-0.72798705,0.000552847,0.001,0.552847,Linux x86_64,Greedy
300,1301876,-0.75247714,0.000569254,0.001,0.569254,Linux x86_64,Greedy
300,1301879,-0.71765254,0.000553752,0.001,0.553752,Linux x86_64,Greedy
300,1301882,-0.72859847,0.000554641,0.001,0.554641,Linux x86_64,Greedy
300,1301885,-0.73489416,0.000555779,0.001,0.555779,Linux x86_64,Greedy
300,1301888,-0.7352739,0.000558848,0.001,0.558848,Linux x86_64,Greedy
300,1301891,-0.72415397,0.0005543,0.001,0.5543,Linux x86_64,Greedy
300,1301894,-0.74143867,0.000566118,0.001,0.566118,Linux x86_64,Greedy
300,1301897,-0.74189461,0.000553024,0.001,0.553024,Linux x86_64,Greedy
300,1301900,-0.73863378,0.000554132,0.001,0.554132,Linux x86_64,Greedy
300,1301903,-0.7495314,0.000552538,0.001,0.552538,Linux x86_64,Greedy
300,1301906,-0.74563044,0.000561318,0.001,0.561318,Linux x86_64,Greedy
300,1301909,-0.73451208,0.00055657,0.001,0.55657,Linux x86_64,Greedy
300,1301912,-0.71853745,0.000556094,0.001,0.556094,Linux x86_64,Greedy
300,1301915,-0.73245224,0.000551143,0.001,0.551143,Linux x86_64,Greedy
300,1301918,-0.74197361,0.000552248,0.001,0.552248,Linux x86_64,Greedy
300,1301921,-0.74462761,0.000559514,0.001,0.559514,Linux x86_64,Greedy
300,1301924,-0.73317678,0.000555391,0.001,0.555391,Linux x86_64,Greedy
300,1301927,-0.73290834,0.000555046,0.001,0.555046,Linux x86_64,Greedy
300,1301930,-0.73411151,0.000547956,0.001,0.547956,Linux x86_64,Greedy
300,1301933,-0.73070048,0.000566332,0.001,0.566332,Linux x86_64,Greedy
300,1301936,-0.76158504,0.000572431,0.001,0.572431,Linux x86_64,Greedy
300,1301939,-0.72279586,0.000553313,0.001,0.553313,Linux x86_64,Greedy
300,1301942,-0.74064405,0.000564726,0.001,0.564726,Linux x86_64,Greedy
300,1301945,-0.74525117,0.000554436,0.001,0.554436,Linux x86_64,Greedy
300,1301948,-0.73516945,0.000565485,0.001,0.565485,Linux x86_64,Greedy
300,1301951,-0.72220607,0.000554118,0.001,0.554118,Linux x86_64,Greedy
300,1301954,-0.7427496,0.00055632,0.001,0.55632,Linux x86_64,Greedy
300,1301957,-0.73021313,0.000566632,0.001,0.566632,Linux x86_64,Greedy
300,1301960,-0.72108183,0.000557177,0.001,0.557177,Linux x86_64,Greedy
300,1301963,-0.74259507,0.000554419,0.001,0.554419,Linux x86_64,Greedy
300,1301966,-0.74071707,0.00055885,0.001,0.55885,Linux x86_64,Greedy
300,1301969,-0.72750896,0.000561463,0.001,0.561463,Linux x86_64,Greedy
300,1301972,-0.71827741,0.000552089,0.001,0.552089,Linux x86_64,Greedy
300,1301975,-0.7494558,0.000560161,0.001,0.560161,Linux x86_64,Greedy
300,1301978,-0.74756322,0.000563498,0.001,0.563498,Linux x86_64,Greedy
300,1301981,-0.74700496,0.000558248,0.001,0.558248,Linux x86_64,Greedy
300,1301984,-0.76016596,0.000559763,0.001,0.559763,Linux x86_64,Greedy
300,1301987,-0.72813087,0.000547599,0.001,0.547599,Linux x86_64,Greedy
300,1301990,-0.74087253,0.000561374,0.001,0.561374,Linux x86_64,Greedy
300,1301993,-0.72469579,0.000558884,0.001,0.558884,Linux x86_64,Greedy
300,1301996,-0.74711112,0.000553784,0.001,0.553784,Linux x86_64,Greedy
300,1301999,-0.73602982,0.00055861,0.001,0.55861,Linux x86_64,Greedy
300,1302002,-0.71677091,0.000558763,0.001,0.558763,Linux x86_64,Greedy
300,1302005,-0.72512953,0.00055272,0.001,0.55272,Linux x86_64,Greedy
300,1302008,-0.7399554,0.000552036,0.001,0.552036,Linux x86_64,Greedy
300,1302011,-0.73629902,0.000563763,0.001,0.563763,Linux x86_64,Greedy
300,1302014,-0.73211299,0.000572661,0.001,0.572661,Linux x86_64,Greedy
300,1302017,-0.73811472,0.000555253,0.001,0.555253,Linux x86_64,Greedy
300,1302020,-0.72855296,0.000557757,0.001,0.557757,Linux x86_64,Greedy
300,1302023,-0.72911922,0.000562041,0.001,0.562041,Linux x86_64,Greedy
300,1302026,-0.74020977,0.000553767,0.001,0.553767,Linux x86_64,Greedy
300,1302029,-0.72604246,0.000548038,0.001,0.548038,Linux x86_64,Greedy
400,1401732,-0.73177503,0.000939528,0.001,0.939528,Linux x86_64,Greedy
400,1401735,-0.7271724,0.000945454,0.001,0.945454,Linux x86_64,Greedy
400,1401738,-0.74292685,0.000944548,0.001,0.944548,Linux x86_64,Greedy
400,1401741,-0.7295327,0.000940106,0.001,0.940106,Linux x86_64,Greedy
400,1401744,-0.73916714,0.000949702,0.001,0.949702,Linux x86_64,Greedy
400,1401747,-0.72833434,0.00094076,0.001,0.94076,Linux x86_64,Greedy
400,1401750,-0.72263088,0.000941969,0.001,0.941969,Linux x86_64,Greedy
400,1401753,-0.73767924,0.00093642,0.001,0.93642,Linux x86_64,Greedy
400,1401756,-0.72918023,0.000945846,0.001,0.945846,Linux x86_64,Greedy
400,1401759,-0.731994,0.000943751,0.001,0.943751,Linux x86_64,Greedy
400,1401762,-0.7316244,0.000947075,0.001,0.947075,Linux x86_64,Greedy
400,1401765,-0.74045325,0.000949044,0.001,0.949044,Linux x86_64,Greedy
400,1401768,-0.73384326,0.000956522,0.001,0.956522,Linux x86_64,Greedy
400,1401771,-0.74045866,0.000952951,0.001,0.952951,Linux x86_64,Greedy
400,1401774,-0.73920817,0.000950059,0.001,0.950059,Linux x86_64,Greedy
400,1401777,-0.72320969,0.000941359,0.001,0.941359,Linux x86_64,Greedy
400,1401780,-0.7450334,0.000945508,0.001,0.945508,Linux x86_64,Greedy
400,1401783,-0.72602078,0.000949468,0.001,0.949468,Linux x86_64,Greedy
400,1401786,-0.72879842,0.000957564,0.001,0.957564,Linux x86_64,Greedy
400,1401789,-0.73341079,0.000946573,0.001,0.946573,Linux x86_64,Greedy
400,1401792,-0.72187143,0.000948994,0.001,0.948994,Linux x86_64,Greedy
400,1401795,-0.72635497,0.000936807,0.001,0.936807,Linux x86_64,Greedy
400,1401798,-0.72574199,0.000949181,0.001,0.949181,Linux x86_64,Greedy
400,1401801,-0.72761952,0.000939335,0.001,0.939335,Linux x86_64,Greedy
400,1401804,-0.72574583,0.000936323,0.001,0.936323,Linux x86_64,Greedy
400,1401807,-0.75072868,0.000947051,0.001,0.947051,Linux x86_64,Greedy
400,1401810,-0.73627855,0.000946181,0.001,0.946181,Linux x86_64,Greedy
400,1401813,-0.72140088,0.000945496,0.001,0.945496,Linux x86_64,Greedy
400,1401816,-0.74134581,0.000950956,0.001,0.950956,Linux x86_64,Greedy
400,1401819,-0.72837401,0.000950928,0.001,0.950928,Linux x86_64,Greedy
400,1401822,-0.73215702,0.000954849,0.001,0.954849,Linux x86_64,Greedy
400,1401825,-0.74463018,0.000946817,0.001,0.946817,Linux x86_64,Greedy
400,1401828,-0.72893014,0.000952445,0.001,0.952445,Linux x86_64,Greedy
400,1401831,-0.73727028,0.000956894,0.001,0.956894,Linux x86_64,Greedy
400,1401834,-0.73099564,0.00094817,0.001,0.94817,Linux x86_64,Greedy
400,1401837,-0.72559601,0.000950988,0.001,0.950988,Linux x86_64,Greedy
400,1401840,-0.73751338,0.00095399,0.001,0.95399,Linux x86_64,Greedy
400,1401843,-0.72304876,0.000955136,0.001,0.955136,Linux x86_64,Greedy
400,1401846,-0.74056631,0.000957657,0.001,0.957657,Linux x86_64,Greedy
400,1401849,-0.71917184,0.000949247,0.001,0.949247,Linux x86_64,Greedy
400,1401852,-0.71931769,0.000960654,0.001,0.960654,Linux x86_64,Greedy
400,1401855,-0.72131391,0.000943539,0.001,0.943539,Linux x86_64,Greedy
400,1401858,-0.74360115,0.000952187,0.001,0.952187,Linux x86_64,Greedy
400,1401861,-0.73982214,0.000947142,0.001,0.947142,Linux x86_64,Greedy
400,1401864,-0.72642056,0.000948489,0.001,0.948489,Linux x86_64,Greedy
400,1401867,-0.72091407,0.000954805,0.001,0.954805,Linux x86_64,Greedy
400,1401870,-0.72850162,0.000951569,0.001,0.951569,Linux x86_64,Greedy
400,1401873,-0.73446493,0.000969415,0.001,0.969415,Linux x86_64,Greedy
400,1401876,-0.74501078,0.000962162,0.001,0.962162,Linux x86_64,Greedy
400,1401879,-0.72717285,0.000954402,0.001,0.954402,Linux x86_64,Greedy
400,1401882,-0.74758975,0.000960553,0.001,0.960553,Linux x86_64,Greedy
400,1401885,-0.73238629,0.000961571,0.001,0.961571,Linux x86_64,Greedy
400,1401888,-0.73175317,0.000956732,0.001,0.956732,Linux x86_64,Greedy
400,1401891,-0.73612037,0.000938845,0.001,0.938845,Linux x86_64,Greedy
400,1401894,-0.73097998,0.000938747,0.001,0.938747,Linux x86_64,Greedy
400,1401897,-0.73751658,0.000945532,0.001,0.945532,Linux x86_64,Greedy
400,1401900,-0.73151831,0.000956304,0.001,0.956304,Linux x86_64,Greedy
400,1401903,-0.74020066,0.000950049,0.001,0.950049,Linux x86_64,Greedy
400,1401906,-0.732643,0.000946085,0.001,0.946085,Linux x86_64,Greedy
400,1401909,-0.72464862,0.000943822,0.001,0.943822,Linux x86_64,Greedy
400,1401912,-0.73498796,0.000948409,0.001,0.948409,Linux x86_64,Greedy
400,1401915,-0.7279401,0.000961179,0.001,0.961179,Linux x86_64,Greedy
400,1401918,-0.72367819,0.000945974,0.001,0.945974,Linux x86_64,Greedy
400,1401921,-0.74031515,0.000954084,0.001,0.954084,Linux x86_64,Greedy
400,1401924,-0.72915511,0.000948288,0.001,0.948288,Linux x86_64,Greedy
400,1401927,-0.72519404,0.000961079,0.001,0.961079,Linux x86_64,Greedy
400,1401930,-0.72658053,0.000938065,0.001,0.938065,Linux x86_64,Greedy
400,1401933,-0.73791718,0.000957268,0.001,0.957268,Linux x86_64,Greedy
400,1401936,-0.73964989,0.000956435,0.001,0.956435,Linux x86_64,Greedy
400,1401939,-0.72068972,0.000940806,0.001,0.940806,Linux x86_64,Greedy
400,1401942,-0.73716112,0.000948908,0.001,0.948908,Linux x86_64,Greedy
400,1401945,-0.72948832,0.000941915,0.001,0.941915,Linux x86_64,Greedy
400,1401948,-0.72731987,0.000947379,0.001,0.947379,Linux x86_64,Greedy
400,1401951,-0.72818809,0.000963142,0.001,0.963142,Linux x86_64,Greedy
400,1401954,-0.7328578,0.000946397,0.001,0.946397,Linux x86_64,Greedy
400,1401957,-0.73456215,0.00094326,0.001,0.94326,Linux x86_64,Greedy
400,1401960,-0.72497712,0.000955289,0.001,0.955289,Linux x86_64,Greedy
400,1401963,-0.7307176,0.000950171,0.001,0.950171,Linux x86_64,Greedy
400,1401966,-0.7243454,0.000962256,0.001,0.962256,Linux x86_64,Greedy
400,1401969,-0.74101454,0.000953919,0.001,0.953919,Linux x86_64,Greedy
400,1401972,-0.74555908,0.000953302,0.001,0.953302,Linux x86_64,Greedy
400,1401975,-0.74838282,0.000965993,0.001,0.965993,Linux x86_64,Greedy
400,1401978,-0.73905751,0.000964875,0.001,0.964875,Linux x86_64,Greedy
400,1401981,-0.73614795,0.0009586,0.001,0.9586,Linux x86_64,Greedy
400,1401984,-0.73631741,0.000958872,0.001,0.958872,Linux x86_64,Greedy
400,1401987,-0.7279586,0.000949874,0.001,0.949874,Linux x86_64,Greedy
400,1401990,-0.73561186,0.000945541,0.001,0.945541,Linux x86_64,Greedy
400,1401993,-0.72308466,0.000950726,0.001,0.950726,Linux x86_64,Greedy
400,1401996,-0.73755319,0.000968156,0.001,0.968156,Linux x86_64,Greedy
400,1401999,-0.72718832,0.000948817,0.001,0.948817,Linux x86_64,Greedy
400,1402002,-0.73345675,0.000956012,0.001,0.956012,Linux x86_64,Greedy
400,1402005,-0.72177326,0.000936683,0.001,0.936683,Linux x86_64,Greedy
400,1402008,-0.7314814,0.000963251,0.001,0.963251,Linux x86_64,Greedy
400,1402011,-0.73959415,0.000953865,0.001,0.953865,Linux x86_64,Greedy
400,1402014,-0.75546138,0.000962541,0.001,0.962541,Linux x86_64,Greedy
400,1402017,-0.73863584,0.000958528,0.001,0.958528,Linux x86_64,Greedy
400,1402020,-0.73361843,0.000952822,0.001,0.952822,Linux x86_64,Greedy
400,1402023,-0.71867584,0.000947493,0.001,0.947493,Linux x86_64,Greedy
400,1402026,-0.7374222,0.000969039,0.001,0.969039,Linux x86_64,Greedy
400,1402029,-0.73914646,0.000951106,0.001,0.951106,Linux x86_64,Greedy
600,1601732,-0.72092252,0.002057279,0.001,2.057279,Linux x86_64,Greedy
600,1601735,-0.72628648,0.002045234,0.001,2.045234,Linux x86_64,Greedy
600,1601738,-0.71817817,0.002034942,0.001,2.034942,Linux x86_64,Greedy
600,1601741,-0.73322298,0.002071186,0.001,2.071186,Linux x86_64,Greedy
600,1601744,-0.7263852,0.002041111,0.001,2.041111,Linux x86_64,Greedy
600,1601747,-0.72814633,0.002039849,0.001,2.039849,Linux x86_64,Greedy
600,1601750,-0.73503518,0.002081619,0.001,2.081619,Linux x86_64,Greedy
600,1601753,-0.72032975,0.002063222,0.001,2.063222,Linux x86_64,Greedy
600,1601756,-0.73053523,0.002039513,0.001,2.039513,Linux x86_64,Greedy
600,1601759,-0.7242427,0.002074099,0.001,2.074099,Linux x86_64,Greedy
600,1601762,-0.72946598,0.002066373,0.001,2.066373,Linux x86_64,Greedy
600,1601765,-0.72382622,0.002042989,0.001,2.042989,Linux x86_64,Greedy
600,1601768,-0.73131027,0.002044302,0.001,2.044302,Linux x86_64,Greedy
600,1601771,-0.72490739,0.002061195,0.001,2.061195,Linux x86_64,Greedy
600,1601774,-0.71925163,0.002055153,0.001,2.055153,Linux x86_64,Greedy
600,1601777,-0.73108396,0.002082852,0.001,2.082852,Linux x86_64,Greedy
600,1601780,-0.7310833,0.002061361,0.001,2.061361,Linux x86_64,Greedy
600,1601783,-0.72800382,0.002076472,0.001,2.076472,Linux x86_64,Greedy
600,1601786,-0.72148339,0.002057442,0.001,2.057442,Linux x86_64,Greedy
600,1601789,-0.73030024,0.002044585,0.001,2.044585,Linux x86_64,Greedy
600,1601792,-0.73120232,0.002080524,0.001,2.080524,Linux x86_64,Greedy
600,1601795,-0.73761681,0.002065351,0.001,2.065351,Linux x86_64,Greedy
600,1601798,-0.74038624,0.002069068,0.001,2.069068,Linux x86_64,Greedy
600,1601801,-0.72400047,0.002077116,0.001,2.077116,Linux x86_64,Greedy
600,1601804,-0.72211719,0.002046125,0.001,2.046125,Linux x86_64,Greedy
600,1601807,-0.72916619,0.002094197,0.001,2.094197,Linux x86_64,Greedy
600,1601810,-0.7252865,0.00209389,0.001,2.09389,Linux x86_64,Greedy
600,1601813,-0.72194974,0.002033652,0.001,2.033652,Linux x86_64,Greedy
600,1601816,-0.74214236,0.002067031,0.001,2.067031,Linux x86_64,Greedy
600,1601819,-0.72826481,0.002057514,0.001,2.057514,Linux x86_64,Greedy
600,1601822,-0.71956965,0.002040165,0.001,2.040165,Linux x86_64,Greedy
600,1601825,-0.73042257,0.002063575,0.001,2.063575,Linux x86_64,Greedy
600,1601828,-0.73141384,0.002080027,0.001,2.080027,Linux x86_64,Greedy
600,1601831,-0.72763308,0.002064792,0.001,2.064792,Linux x86_64,Greedy
600,1601834,-0.71863686,0.002054123,0.001,2.054123,Linux x86_64,Greedy
600,1601837,-0.71560577,0.002047549,0.001,2.047549,Linux x86_64,Greedy
600,1601840,-0.73106785,0.002060572,0.001,2.060572,Linux x86_64,Greedy
600,1601843,-0.73752005,0.002094186,0.001,2.094186,Linux x86_64,Greedy
600,1601846,-0.72819663,0.002050294,0.001,2.050294,Linux x86_64,Greedy
600,1601849,-0.73043038,0.00207596,0.001,2.07596,Linux x86_64,Greedy
600,1601852,-0.74018948,0.002092826,0.001,2.092826,Linux x86_64,Greedy
600,1601855,-0.73124448,0.002092433,0.001,2.092433,Linux x86_64,Greedy
600,1601858,-0.72911861,0.002066117,0.001,2.066117,Linux x86_64,Greedy
600,1601861,-0.73378711,0.002101127,0.001,2.101127,Linux x86_64,Greedy
600,1601864,-0.73423769,0.002083194,0.001,2.083194,Linux x86_64,Greedy
600,1601867,-0.73042176,0.002079796,0.001,2.079796,Linux x86_64,Greedy
600,1601870,-0.72709876,0.002100571,0.001,2.100571,Linux x86_64,Greedy
600,1601873,-0.72853917,0.002076217,0.001,2.076217,Linux x86_64,Greedy
600,1601876,-0.74743316,0.002095426,0.001,2.095426,Linux x86_64,Greedy
600,1601879,-0.74327051,0.002125648,0.001,2.125648,Linux x86_64,Greedy
600,1601882,-0.72819408,0.002053624,0.001,2.053624,Linux x86_64,Greedy
600,1601885,-0.72273402,0.002066499,0.001,2.066499,Linux x86_64,Greedy
600,1601888,-0.72705632,0.002068866,0.001,2.068866,Linux x86_64,Greedy
600,1601891,-0.71816365,0.003722678,0.001,3.722678,Linux x86_64,Greedy
600,1601894,-0.72580497,0.002056724,0.001,2.056724,Linux x86_64,Greedy
600,1601897,-0.7229228,0.002087334,0.001,2.087334,Linux x86_64,Greedy
600,1601900,-0.71998989,0.002080095,0.001,2.080095,Linux x86_64,Greedy
600,1601903,-0.73718741,0.002117041,0.001,2.117041,Linux x86_64,Greedy
600,1601906,-0.73918578,0.002078411,0.001,2.078411,Linux x86_64,Greedy
600,1601909,-0.73974991,0.002067449,0.001,2.067449,Linux x86_64,Greedy
600,1601912,-0.72496828,0.002121122,0.001,2.121122,Linux x86_64,Greedy
600,1601915,-0.74100433,0.002118531,0.001,2.118531,Linux x86_64,Greedy
600,1601918,-0.72653709,0.002078053,0.001,2.078053,Linux x86_64,Greedy
600,1601921,-0.73018149,0.002105013,0.001,2.105013,Linux x86_64,Greedy
600,1601924,-0.72363934,0.002121913,0.001,2.121913,Linux x86_64,Greedy
600,1601927,-0.72455809,0.002085566,0.001,2.085566,Linux x86_64,Greedy
600,1601930,-0.72759771,0.002075989,0.001,2.075989,Linux x86_64,Greedy
600,1601933,-0.73790334,0.002135812,0.001,2.135812,Linux x86_64,Greedy
600,1601936,-0.75210343,0.002168278,0.001,2.168278,Linux x86_64,Greedy
600,1601939,-0.72082279,0.002118185,0.001,2.118185,Linux x86_64,Greedy
600,1601942,-0.72968238,0.002129787,0.001,2.129787,Linux x86_64,Greedy
600,1601945,-0.72838479,0.002109351,0.001,2.109351,Linux x86_64,Greedy
600,1601948,-0.74173219,0.002111246,0.001,2.111246,Linux x86_64,Greedy
600,1601951,-0.72402771,0.002109735,0.001,2.109735,Linux x86_64,Greedy
600,1601954,-0.72822642,0.002135453,0.001,2.135453,Linux x86_64,Greedy
600,1601957,-0.72516274,0.0021133,0.001,2.1133,Linux x86_64,Greedy
600,1601960,-0.72708303,0.002092918,0.001,2.092918,Linux x86_64,Greedy
600,1601963,-0.73760405,0.002145853,0.001,2.145853,Linux x86_64,Greedy
600,1601966,-0.73175645,0.002148195,0.001,2.148195,Linux x86_64,Greedy
600,1601969,-0.72586703,0.002117761,0.001,2.117761,Linux x86_64,Greedy
600,1601972,-0.73326591,0.002122077,0.001,2.122077,Linux x86_64,Greedy
600,1601975,-0.73422021,0.002104506,0.001,2.104506,Linux x86_64,Greedy
600,1601978,-0.72633896,0.00216308,0.001,2.16308,Linux x86_64,Greedy
600,1601981,-0.73481327,0.002138735,0.001,2.138735,Linux x86_64,Greedy
600,1601984,-0.73313567,0.002125835,0.001,2.125835,Linux x86_64,Greedy
600,1601987,-0.71926909,0.002157188,0.001,2.157188,Linux x86_64,Greedy
600,1601990,-0.73221566,0.002176866,0.001,2.176866,Linux x86_64,Greedy
600,1601993,-0.72123231,0.002160727,0.001,2.160727,Linux x86_64,Greedy
600,1601996,-0.72108226,0.002113454,0.001,2.113454,Linux x86_64,Greedy
600,1601999,-0.7378788,0.002160582,0.001,2.160582,Linux x86_64,Greedy
600,1602002,-0.73048944,0.002114587,0.001,2.114587,Linux x86_64,Greedy
600,1602005,-0.73334477,0.00213252,0.001,2.13252,Linux x86_64,Greedy
600,1602008,-0.71833243,0.00214234,0.001,2.14234,Linux x86_64,Greedy
600,1602011,-0.74167205,0.002134547,0.001,2.134547,Linux x86_64,Greedy
600,1602014,-0.72384598,0.002140029,0.001,2.140029,Linux x86_64,Greedy
600,1602017,-0.73233862,0.002158494,0.001,2.158494,Linux x86_64,Greedy
600,1602020,-0.72811858,0.002142729,0.001,2.142729,Linux x86_64,Greedy
600,1602023,-0.72534222,0.002206931,0.001,2.206931,Linux x86_64,Greedy
600,1602026,-0.73935941,0.002150303,0.001,2.150303,Linux x86_64,Greedy
600,1602029,-0.72113011,0.00215272,0.001,2.15272,Linux x86_64,Greedy
800,1801732,-0.73098703,0.003728892,0.001,3.728892,Linux x86_64,Greedy
800,1801735,-0.72987666,0.003720555,0.001,3.720555,Linux x86_64,Greedy
800,1801738,-0.72345615,0.003774122,0.001,3.774122,Linux x86_64,Greedy
800,1801741,-0.72575902,0.003803265,0.001,3.803265,Linux x86_64,Greedy
800,1801744,-0.73660541,0.003753348,0.001,3.753348,Linux x86_64,Greedy
800,1801747,-0.72471463,0.00382316,0.001,3.82316,Linux x86_64,Greedy
800,1801750,-0.72596271,0.003781788,0.001,3.781788,Linux x86_64,Greedy
800,1801753,-0.73861827,0.003726269,0.001,3.726269,Linux x86_64,Greedy
800,1801756,-0.72820304,0.003783375,0.001,3.783375,Linux x86_64,Greedy
800,1801759,-0.72132309,0.003806146,0.001,3.806146,Linux x86_64,Greedy
800,1801762,-0.72345024,0.003799534,0.001,3.799534,Linux x86_64,Greedy
800,1801765,-0.72616534,0.003794867,0.001,3.794867,Linux x86_64,Greedy
800,1801768,-0.72928408,0.003755078,0.001,3.755078,Linux x86_64,Greedy
800,1801771,-0.71966863,0.003831971,0.001,3.831971,Linux x86_64,Greedy
800,1801774,-0.72437279,0.003803901,0.001,3.803901,Linux x86_64,Greedy
800,1801777,-0.72247537,0.003740506,0.001,3.740506,Linux x86_64,Greedy
800,1801780,-0.72814283,0.003810109,0.001,3.810109,Linux x86_64,Greedy
800,1801783,-0.72957607,0.003789891,0.001,3.789891,Linux x86_64,Greedy
800,1801786,-0.71862125,0.003866354,0.001,3.866354,Linux x86_64,Greedy
800,1801789,-0.73036668,0.003833131,0.001,3.833131,Linux x86_64,Greedy
800,1801792,-0.73086143,0.003854893,0.001,3.854893,Linux x86_64,Greedy
800,1801795,-0.71810569,0.003839629,0.001,3.839629,Linux x86_64,Greedy
800,1801798,-0.72789575,0.003935026,0.001,3.935026,Linux x86_64,Greedy
800,1801801,-0.71977129,0.003803658,0.001,3.803658,Linux x86_64,Greedy
800,1801804,-0.72404462,0.003823234,0.001,3.823234,Linux x86_64,Greedy
800,1801807,-0.72615954,0.003839456,0.001,3.839456,Linux x86_64,Greedy
800,1801810,-0.7211684,0.003780315,0.001,3.780315,Linux x86_64,Greedy
800,1801813,-0.71745665,0.003881826,0.001,3.881826,Linux x86_64,Greedy
800,1801816,-0.71914132,0.003910405,0.001,3.910405,Linux x86_64,Greedy
800,1801819,-0.72342827,0.003885867,0.001,3.885867,Linux x86_64,Greedy
800,1801822,-0.73051278,0.003866173,0.001,3.866173,Linux x86_64,Greedy
800,1801825,-0.72318072,0.003824567,0.001,3.824567,Linux x86_64,Greedy
800,1801828,-0.72197528,0.003944061,0.001,3.944061,Linux x86_64,Greedy
800,1801831,-0.72740203,0.003902043,0.001,3.902043,Linux x86_64,Greedy
800,1801834,-0.73557967,0.003957689,0.001,3.957689,Linux x86_64,Greedy
800,1801837,-0.72403221,0.003978928,0.001,3.978928,Linux x86_64,Greedy
800,1801840,-0.72801955,0.003956528,0.001,3.956528,Linux x86_64,Greedy
