seed,global_steps_per_temperature,MCS_per_global_steps,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
5920270,5,15,6,logT,10,-1.70831,0,59.8070440292,inf
5920270,5,15,7,logT,10,-1.71088,0,67.0762831211,inf
5920270,5,15,8,logT,10,-1.71176,0,73.9892113209,inf
5920270,5,15,9,logT,10,-1.71186,0,81.8331017017,inf
5920270,5,15,10,logT,10,-1.7119,0,89.1402381182,inf
5920270,5,15,11,logT,10,-1.71192,0.5,96.8665927887,643.567712082
5920270,5,15,12,logT,10,-1.71192,0.9,105.316700697,210.633401394
6007986,5,15,4,logT,10,-1.66244,0,42.4712442636,inf
6007986,5,15,5,logT,10,-1.66438,0,50.1597697496,inf
6007986,5,15,6,logT,10,-1.66834,0,57.7714439392,inf
6007986,5,15,7,logT,10,-1.66981,0,65.3452280045,inf
6007986,5,15,8,logT,10,-1.67072,0,72.9556015968,inf
6007986,5,15,9,logT,10,-1.67091,0,80.5149861574,inf
6007986,5,15,10,logT,10,-1.67094,0.3,88.0591706753,1136.96651331
6007986,5,15,11,logT,10,-1.67094,0.8,95.6534654856,273.698341537
6007986,5,15,12,logT,10,-1.67094,1,103.256690788,103.256690788
6145844,5,15,4,logT,10,-1.65114,0,42.8074664116,inf
6145844,5,15,5,logT,10,-1.66033,0,50.3908104897,inf
6145844,5,15,6,logT,10,-1.6616,0,57.9464125156,inf
6145844,5,15,7,logT,10,-1.66382,0,65.5593664646,inf
6145844,5,15,8,logT,10,-1.6643,0,73.1331354856,inf
6145844,5,15,9,logT,10,-1.66399,0,80.7135267496,inf
6145844,5,15,10,logT,10,-1.66516,0,88.278702569,inf
6145844,5,15,11,logT,10,-1.66576,0,95.9838965416,inf
6145844,5,15,12,logT,10,-1.66582,0,103.546715283,inf
6145844,5,15,13,logT,10,-1.66589,0.3,111.123232102,1434.75566239
6145844,5,15,14,logT,10,-1.66589,0.6,118.689562678,596.51987783
6145844,5,15,15,logT,10,-1.66589,0.9,126.224577188,252.449154377
6163735,5,15,4,logT,10,-1.68598,0,42.8920540571,inf
6163735,5,15,5,logT,10,-1.69224,0,50.6189492464,inf
6163735,5,15,6,logT,10,-1.69501,0,58.3747777939,inf
6163735,5,15,7,logT,10,-1.69527,0,65.9411790371,inf
6163735,5,15,8,logT,10,-1.6963,0,73.5519685507,inf
6163735,5,15,9,logT,10,-1.69742,0,81.0849122047,inf
6163735,5,15,10,logT,10,-1.69796,0.1,88.8140523672,3881.94594061
6163735,5,15,11,logT,10,-1.69796,0.5,96.1079836845,638.527622289
6163735,5,15,12,logT,10,-1.69796,0.9,104.153462696,208.306925392
6391497,5,15,4,logT,10,-1.72493,0,42.5900314093,inf
6391497,5,15,5,logT,10,-1.72911,0,50.1135356665,inf
6391497,5,15,6,logT,10,-1.73086,0,57.7664123774,inf
6391497,5,15,7,logT,10,-1.73107,0,65.2698658228,inf
6391497,5,15,8,logT,10,-1.73133,0.4,73.0656718254,658.698072013
6391497,5,15,9,logT,10,-1.73133,1,80.4746795654,80.4746795654
6397791,5,15,4,logT,10,-1.71029,0,42.6190092802,inf
6397791,5,15,5,logT,10,-1.7158,0,50.2515398741,inf
6397791,5,15,6,logT,10,-1.71687,0,57.8869503975,inf
6397791,5,15,7,logT,10,-1.71805,0,65.4589793682,inf
6397791,5,15,8,logT,10,-1.71954,0,73.0512612104,inf
6397791,5,15,9,logT,10,-1.71963,0,80.6244524956,inf
6397791,5,15,10,logT,10,-1.71979,0,88.2751323223,inf
6397791,5,15,11,logT,10,-1.72007,0.2,95.773283124,1976.54050704
6397791,5,15,12,logT,10,-1.72007,0.5,103.399297667,686.97006382
6397791,5,15,13,logT,10,-1.72007,0.9,111.043311906,222.086623812
6582535,5,15,4,logT,10,-1.68894,0,42.5873008728,inf
6582535,5,15,5,logT,10,-1.69476,0,50.1621270418,inf
6582535,5,15,6,logT,10,-1.69864,0,57.7852388382,inf
6582535,5,15,7,logT,10,-1.6993,0,65.3763565779,inf
6582535,5,15,8,logT,10,-1.70001,0,73.0083453894,inf
6582535,5,15,9,logT,10,-1.7002,0.2,80.5717773676,1662.81635647
6582535,5,15,10,logT,10,-1.7002,0.7,88.1110152483,337.02274588
6582535,5,15,11,logT,10,-1.7002,1,95.7243835926,95.7243835926
6616820,5,15,4,logT,10,-1.68034,0,42.9496396303,inf
6616820,5,15,5,logT,10,-1.68628,0,50.563849926,inf
6616820,5,15,6,logT,10,-1.68756,0,58.4265642166,inf
6616820,5,15,7,logT,10,-1.68793,0,66.117493248,inf
6616820,5,15,8,logT,10,-1.68806,0,73.5491702318,inf
6616820,5,15,9,logT,10,-1.68807,0,81.2220318556,inf
6616820,5,15,10,logT,10,-1.68809,0.7,88.737057066,339.417342422
6616820,5,15,11,logT,10,-1.68809,0.8,96.5816126108,276.354098206
6616820,5,15,12,logT,10,-1.68809,1,104.457660174,104.457660174
6667235,5,15,4,logT,10,-1.71979,0,42.5310493708,inf
6667235,5,15,5,logT,10,-1.72712,0,50.2689167738,inf
6667235,5,15,6,logT,10,-1.73022,0,57.8096880198,inf
6667235,5,15,7,logT,10,-1.73024,0,65.365097928,inf
6667235,5,15,8,logT,10,-1.7321,0,72.992138505,inf
6667235,5,15,9,logT,10,-1.73309,0.1,80.5688621521,3521.55947212
6667235,5,15,10,logT,10,-1.73298,0,88.1616633177,inf
6667235,5,15,11,logT,10,-1.73309,0.3,95.7221069574,1235.90569114
6667235,5,15,12,logT,10,-1.73309,0.8,103.36990819,295.777808915
6667235,5,15,13,logT,10,-1.73309,1,110.960452414,110.960452414
6774234,5,15,4,logT,10,-1.68441,0,42.5950989008,inf
6774234,5,15,5,logT,10,-1.68922,0,50.2662662029,inf
6774234,5,15,6,logT,10,-1.69123,0,57.865421319,inf
6774234,5,15,7,logT,10,-1.69215,0,65.4292114973,inf
6774234,5,15,8,logT,10,-1.69264,0,73.1009406567,inf
6774234,5,15,9,logT,10,-1.69328,0,80.5140948534,inf
6774234,5,15,10,logT,10,-1.69375,0,88.1509301186,inf
6774234,5,15,11,logT,10,-1.69408,0.1,95.7607260227,4185.57595049
6774234,5,15,12,logT,10,-1.69408,0.5,103.324517345,686.473234121
6774234,5,15,13,logT,10,-1.69408,1,110.940669751,110.940669751
6857733,5,15,4,logT,10,-1.69843,0,42.7001077414,inf
6857733,5,15,5,logT,10,-1.70378,0,50.2071112394,inf
6857733,5,15,6,logT,10,-1.70683,0,57.8388188601,inf
6857733,5,15,7,logT,10,-1.70798,0,65.3522090197,inf
6857733,5,15,8,logT,10,-1.70853,0,72.985354352,inf
6857733,5,15,9,logT,10,-1.70857,0.4,80.6764927864,727.310773001
6857733,5,15,10,logT,10,-1.70857,0.9,88.2239256382,176.447851276
6893474,5,15,4,logT,10,-1.69943,0,42.5642424107,inf
6893474,5,15,5,logT,10,-1.7022,0,50.2460876226,inf
6893474,5,15,6,logT,10,-1.70592,0,57.835612607,inf
6893474,5,15,7,logT,10,-1.70844,0,65.416699338,inf
6893474,5,15,8,logT,10,-1.71058,0,73.0818854094,inf
6893474,5,15,9,logT,10,-1.71018,0,80.6172805071,inf
6893474,5,15,10,logT,10,-1.71062,0.2,88.2017187357,1820.28081512
6893474,5,15,11,logT,10,-1.71062,0.6,95.6596429825,480.774191576
6893474,5,15,12,logT,10,-1.71062,1,103.287427926,103.287427926
6998119,5,15,4,logT,10,-1.70576,0,42.6379523516,inf
6998119,5,15,5,logT,10,-1.71198,0,50.227198863,inf
6998119,5,15,6,logT,10,-1.7131,0,57.8716492891,inf
6998119,5,15,7,logT,10,-1.71557,0,65.5437234879,inf
6998119,5,15,8,logT,10,-1.71555,0,73.1911726952,inf
6998119,5,15,9,logT,10,-1.71608,0.1,80.793030405,3531.35757294
6998119,5,15,10,logT,10,-1.71608,0.6,88.3269529343,443.920947929
6998119,5,15,11,logT,10,-1.71608,1,95.8725557089,95.8725557089
7165636,5,15,4,logT,10,-1.6429,0,42.6185981274,inf
7165636,5,15,5,logT,10,-1.64824,0,50.2404037237,inf
7165636,5,15,6,logT,10,-1.64989,0,57.8522941351,inf
7165636,5,15,7,logT,10,-1.65358,0,65.4238586664,inf
7165636,5,15,8,logT,10,-1.65315,0,72.961436224,inf
7165636,5,15,9,logT,10,-1.65397,0,80.5346291065,inf
7165636,5,15,10,logT,10,-1.65401,0,88.2216571331,inf
7165636,5,15,11,logT,10,-1.65407,0,95.821249032,inf
7165636,5,15,12,logT,10,-1.65411,0,103.463583827,inf
7165636,5,15,13,logT,10,-1.65415,0.5,110.982342267,737.350721627
7165636,5,15,14,logT,10,-1.65415,0.8,118.678128886,339.580033907
7165636,5,15,15,logT,10,-1.65415,1,126.219022822,126.219022822
7276912,5,15,4,logT,10,-1.67903,0,42.599465847,inf
7276912,5,15,5,logT,10,-1.68155,0,50.2373481989,inf
7276912,5,15,6,logT,10,-1.68432,0,57.775513649,inf
7276912,5,15,7,logT,10,-1.68765,0,65.3460897684,inf
7276912,5,15,8,logT,10,-1.68877,0,72.889485693,inf
7276912,5,15,9,logT,10,-1.68922,0,80.4358026266,inf
7276912,5,15,10,logT,10,-1.68994,0,88.0317217588,inf
7276912,5,15,11,logT,10,-1.68996,0.1,95.5670126677,4177.10899338
7276912,5,15,12,logT,10,-1.68996,0.5,103.148777723,685.305645345
7276912,5,15,13,logT,10,-1.68996,0.9,111.066683531,222.133367062
7296639,5,15,4,logT,10,-1.66838,0,42.6443644524,inf
7296639,5,15,5,logT,10,-1.67084,0,50.3098713636,inf
7296639,5,15,6,logT,10,-1.67192,0,57.91175313,inf
7296639,5,15,7,logT,10,-1.67422,0,65.3719472885,inf
7296639,5,15,8,logT,10,-1.67569,0,73.138905859,inf
7296639,5,15,9,logT,10,-1.67581,0,80.6271044493,inf
7296639,5,15,10,logT,10,-1.67602,0,88.2172317505,inf
7296639,5,15,11,logT,10,-1.67602,0,95.8408392668,inf
7296639,5,15,12,logT,10,-1.67606,0.2,103.405415511,2134.05018329
7296639,5,15,13,logT,10,-1.67606,0.9,111.015513325,222.031026649
7308676,5,15,4,logT,10,-1.70157,0,42.6699993134,inf
7308676,5,15,5,logT,10,-1.70873,0,50.2535255671,inf
7308676,5,15,6,logT,10,-1.70836,0,57.9431735039,inf
7308676,5,15,7,logT,10,-1.70883,0,65.4470670938,inf
7308676,5,15,8,logT,10,-1.70904,0.3,72.9991433144,942.520589424
7308676,5,15,9,logT,10,-1.70904,0.9,80.5525367022,161.105073404
7388150,5,15,4,logT,10,-1.70534,0,42.652698493,inf
7388150,5,15,5,logT,10,-1.70749,0,50.3609505892,inf
7388150,5,15,6,logT,10,-1.71102,0,57.9206776619,inf
7388150,5,15,7,logT,10,-1.71116,0,65.5777110338,inf
7388150,5,15,8,logT,10,-1.71294,0,73.1608280897,inf
7388150,5,15,9,logT,10,-1.71334,0,80.7412108421,inf
7388150,5,15,10,logT,10,-1.71374,0,88.3393801689,inf
7388150,5,15,11,logT,10,-1.71365,0,95.9233444214,inf
7388150,5,15,12,logT,10,-1.71363,0,103.500545549,inf
7388150,5,15,13,logT,10,-1.71374,0,111.025320196,inf
7388150,5,15,14,logT,10,-1.71376,0.3,118.572709322,1530.93878648
7388150,5,15,15,logT,10,-1.71376,0.7,126.06535666,482.197288751
7388150,5,15,16,logT,10,-1.71376,0.9,133.788870049,267.577740097
7408152,5,15,4,logT,10,-1.69662,0,42.596046114,inf
7408152,5,15,5,logT,10,-1.70092,0,50.2952131987,inf
7408152,5,15,6,logT,10,-1.70175,0,57.8984387636,inf
7408152,5,15,7,logT,10,-1.70446,0,65.6569837809,inf
7408152,5,15,8,logT,10,-1.70433,0,73.2082083941,inf
7408152,5,15,9,logT,10,-1.70515,0,80.5808249235,inf
7408152,5,15,10,logT,10,-1.7055,0,88.1464024782,inf
7408152,5,15,11,logT,10,-1.70551,0.5,95.7443002462,636.111361827
7408152,5,15,12,logT,10,-1.70551,1,103.330396724,103.330396724
7429274,5,15,4,logT,10,-1.69267,0,42.6548335791,inf
7429274,5,15,5,logT,10,-1.69848,0,50.1869646072,inf
7429274,5,15,6,logT,10,-1.69965,0,57.8518135548,inf
7429274,5,15,7,logT,10,-1.70072,0,65.4664359093,inf
7429274,5,15,8,logT,10,-1.70105,0,73.0563081026,inf
7429274,5,15,9,logT,10,-1.70107,0.3,80.5882563353,1040.50660615
7429274,5,15,10,logT,10,-1.70107,1,88.3738752842,88.3738752842
7778359,5,15,4,logT,10,-1.72583,0,42.5958827496,inf
7778359,5,15,5,logT,10,-1.73167,0,50.2266366243,inf
7778359,5,15,6,logT,10,-1.73343,0,57.8865771294,inf
7778359,5,15,7,logT,10,-1.73497,0,65.5073080063,inf
7778359,5,15,8,logT,10,-1.73525,0,73.0671772957,inf
7778359,5,15,9,logT,10,-1.73538,0.1,80.655394578,3525.34169115
7778359,5,15,10,logT,10,-1.73538,0.6,88.3037041903,443.804102457
7778359,5,15,11,logT,10,-1.73538,1,95.8032657623,95.8032657623
7923692,5,15,4,logT,10,-1.6496,0,42.637839818,inf
7923692,5,15,5,logT,10,-1.65423,0,50.1580602407,inf
7923692,5,15,6,logT,10,-1.6564,0,57.8259531736,inf
7923692,5,15,7,logT,10,-1.6574,0,65.4868322611,inf
7923692,5,15,8,logT,10,-1.65811,0,73.0808157682,inf
7923692,5,15,9,logT,10,-1.65814,0,80.6607411623,inf
7923692,5,15,10,logT,10,-1.65815,0.1,88.3582185507,3862.02204133
7923692,5,15,11,logT,10,-1.65815,1,95.7519306183,95.7519306183
7981098,5,15,4,logT,10,-1.72285,0,42.6057702541,inf
7981098,5,15,5,logT,10,-1.72583,0,50.1554645061,inf
7981098,5,15,6,logT,10,-1.72843,0,57.767317009,inf
7981098,5,15,7,logT,10,-1.72917,0,65.3030540943,inf
7981098,5,15,8,logT,10,-1.73056,0,72.9942448378,inf
7981098,5,15,9,logT,10,-1.7313,0,80.479126668,inf
7981098,5,15,10,logT,10,-1.73152,0,88.1284456491,inf
7981098,5,15,11,logT,10,-1.73196,0,95.7937713385,inf
7981098,5,15,12,logT,10,-1.73219,0,103.303704739,inf
7981098,5,15,13,logT,10,-1.73222,0.1,110.910917497,4847.77098297
7981098,5,15,14,logT,10,-1.73222,0.5,118.445812035,786.936941439
7981098,5,15,15,logT,10,-1.73222,1,126.102522588,126.102522588
8085727,5,15,4,logT,10,-1.69672,0,42.6324762106,inf
8085727,5,15,5,logT,10,-1.70495,0,50.2606960297,inf
8085727,5,15,6,logT,10,-1.70449,0,57.8568443537,inf
8085727,5,15,7,logT,10,-1.7087,0,65.4871600628,inf
8085727,5,15,8,logT,10,-1.70822,0,73.0117030382,inf
8085727,5,15,9,logT,10,-1.70924,0,80.5903104782,inf
8085727,5,15,10,logT,10,-1.70976,0.2,88.2030385971,1820.30805402
8085727,5,15,11,logT,10,-1.70976,0.8,95.6594641685,273.715505888
8085727,5,15,12,logT,10,-1.70976,1,103.280458045,103.280458045
8111176,5,15,4,logT,10,-1.6827,0,42.5450355291,inf
8111176,5,15,5,logT,10,-1.68589,0,50.2200219631,inf
8111176,5,15,6,logT,10,-1.69039,0,57.6549091578,inf
8111176,5,15,7,logT,10,-1.69243,0,65.2879437923,inf
8111176,5,15,8,logT,10,-1.69426,0,72.9078809977,inf
8111176,5,15,9,logT,10,-1.69397,0,80.531877017,inf
8111176,5,15,10,logT,10,-1.6954,0,88.0588496923,inf
8111176,5,15,11,logT,10,-1.69527,0,95.5852390289,inf
8111176,5,15,12,logT,10,-1.69568,0,103.234473443,inf
8111176,5,15,13,logT,10,-1.69573,0.5,110.837147164,736.386066245
8111176,5,15,14,logT,10,-1.69573,0.9,118.41813736,236.836274719
8397304,5,15,4,logT,10,-1.70587,0,42.5528632641,inf
8397304,5,15,5,logT,10,-1.70824,0,50.1884653091,inf
8397304,5,15,6,logT,10,-1.7099,0,57.8130522728,inf
8397304,5,15,7,logT,10,-1.71191,0,65.3879201174,inf
8397304,5,15,8,logT,10,-1.71245,0,73.1295196295,inf
8397304,5,15,9,logT,10,-1.71309,0,80.67942729,inf
8397304,5,15,10,logT,10,-1.71318,0.2,88.2630745888,1821.54705895
8397304,5,15,11,logT,10,-1.71318,0.9,95.8528102636,191.705620527
8421935,5,15,4,logT,10,-1.66049,0,42.7027615786,inf
8421935,5,15,5,logT,10,-1.66693,0,50.2540963411,inf
8421935,5,15,6,logT,10,-1.66978,0,57.9215556622,inf
8421935,5,15,7,logT,10,-1.67075,0,65.4621808052,inf
8421935,5,15,8,logT,10,-1.67205,0,73.0443180323,inf
8421935,5,15,9,logT,10,-1.6738,0,80.5510318279,inf
8421935,5,15,10,logT,10,-1.67445,0,88.2109370947,inf
8421935,5,15,11,logT,10,-1.67438,0,95.7670529842,inf
8421935,5,15,12,logT,10,-1.67502,0,103.349343562,inf
8421935,5,15,13,logT,10,-1.67507,0.1,110.918786001,4848.114905
8421935,5,15,14,logT,10,-1.67507,0.3,118.538605618,1530.49846018
8421935,5,15,15,logT,10,-1.67507,0.5,126.29733851,839.101354209
8421935,5,15,16,logT,10,-1.67507,1,133.921161628,133.921161628
8453239,5,15,4,logT,10,-1.66952,0,42.648722744,inf
8453239,5,15,5,logT,10,-1.67675,0,50.2810554981,inf
8453239,5,15,6,logT,10,-1.67837,0,57.8316179991,inf
8453239,5,15,7,logT,10,-1.67852,0,65.3400202751,inf
8453239,5,15,8,logT,10,-1.67967,0,73.0477217436,inf
8453239,5,15,9,logT,10,-1.6801,0,80.6271721363,inf
8453239,5,15,10,logT,10,-1.68028,0,88.2351259947,inf
8453239,5,15,11,logT,10,-1.68031,0.1,95.7564594984,4185.3894663
8453239,5,15,12,logT,10,-1.68031,0.7,103.444034743,395.671216996
8453239,5,15,13,logT,10,-1.68031,1,110.958449984,110.958449984
8453439,5,15,4,logT,10,-1.70399,0,42.709678483,inf
8453439,5,15,5,logT,10,-1.70842,0,50.2645840168,inf
8453439,5,15,6,logT,10,-1.70915,0,57.8553307533,inf
8453439,5,15,7,logT,10,-1.71029,0,65.5102475166,inf
8453439,5,15,8,logT,10,-1.71284,0,73.0255681515,inf
8453439,5,15,9,logT,10,-1.71339,0,80.6899534702,inf
8453439,5,15,10,logT,10,-1.7135,0.2,88.2589864016,1821.46268816
8453439,5,15,11,logT,10,-1.7135,0.8,95.7810032606,274.063272147
8453439,5,15,12,logT,10,-1.7135,1,103.400691056,103.400691056
8458710,5,15,4,logT,10,-1.66984,0,42.6149454355,inf
8458710,5,15,5,logT,10,-1.67418,0,50.2012608051,inf
8458710,5,15,6,logT,10,-1.67759,0,57.8513484478,inf
8458710,5,15,7,logT,10,-1.67712,0,65.4896654844,inf
8458710,5,15,8,logT,10,-1.67828,0,73.0105407,inf
8458710,5,15,9,logT,10,-1.67931,0,80.7055081129,inf
8458710,5,15,10,logT,10,-1.67946,0,88.3318210602,inf
8458710,5,15,11,logT,10,-1.67941,0,95.8679569244,inf
8458710,5,15,12,logT,10,-1.67951,0.1,103.487573838,4523.30635138
8458710,5,15,13,logT,10,-1.67951,0.2,111.108712459,2293.02853255
8458710,5,15,14,logT,10,-1.67951,0.4,118.73131249,1070.38072286
8458710,5,15,15,logT,10,-1.67951,1,126.285814905,126.285814905
8598692,5,15,4,logT,10,-1.65076,0,42.4023614168,inf
8598692,5,15,5,logT,10,-1.65568,0,50.1271684885,inf
8598692,5,15,6,logT,10,-1.65796,0,57.6398478031,inf
8598692,5,15,7,logT,10,-1.65884,0,65.3419971466,inf
8598692,5,15,8,logT,10,-1.65907,0,73.0072886467,inf
8598692,5,15,9,logT,10,-1.65915,0,80.4570891857,inf
8598692,5,15,10,logT,10,-1.65927,0,88.1319314957,inf
8598692,5,15,11,logT,10,-1.65938,0.3,95.7355717659,1236.07954057
8598692,5,15,12,logT,10,-1.65938,0.5,103.198831201,685.63819345
8598692,5,15,13,logT,10,-1.65938,0.9,110.906706285,221.813412571
8767273,5,15,4,logT,10,-1.68321,0,42.5368791103,inf
8767273,5,15,5,logT,10,-1.68695,0,50.2547314644,inf
8767273,5,15,6,logT,10,-1.69018,0,57.8486135244,inf
8767273,5,15,7,logT,10,-1.69141,0,65.4633207798,inf
8767273,5,15,8,logT,10,-1.69237,0,73.1042472124,inf
8767273,5,15,9,logT,10,-1.69249,0,80.5563378572,inf
8767273,5,15,10,logT,10,-1.69285,0,88.2466472864,inf
8767273,5,15,11,logT,10,-1.69299,0,95.8141953707,inf
8767273,5,15,12,logT,10,-1.69295,0,103.324858236,inf
8767273,5,15,13,logT,10,-1.693,0.1,110.90681603,4847.59171321
8767273,5,15,14,logT,10,-1.693,0.6,118.549155307,595.814206782
8767273,5,15,15,logT,10,-1.693,0.6,126.145238972,633.991235979
8767273,5,15,16,logT,10,-1.693,0.8,133.917400002,383.184969803
8767273,5,15,17,logT,10,-1.693,1,141.508812332,141.508812332
8924713,5,15,4,logT,10,-1.65972,0,42.5119864941,inf
8924713,5,15,5,logT,10,-1.6659,0,50.0726401567,inf
8924713,5,15,6,logT,10,-1.66637,0,57.7543515921,inf
8924713,5,15,7,logT,10,-1.6679,0,65.3442156792,inf
8924713,5,15,8,logT,10,-1.66883,0,72.9786029577,inf
8924713,5,15,9,logT,10,-1.66914,0,80.5028935194,inf
8924713,5,15,10,logT,10,-1.66932,0.4,88.1950311661,795.091532574
8924713,5,15,11,logT,10,-1.66932,0.9,95.7275960922,191.455192184
8991508,5,15,4,logT,10,-1.6592,0,42.6081495047,inf
8991508,5,15,5,logT,10,-1.66236,0,50.2768889666,inf
8991508,5,15,6,logT,10,-1.66586,0,57.826069212,inf
8991508,5,15,7,logT,10,-1.66567,0,65.3905472517,inf
8991508,5,15,8,logT,10,-1.66604,0.1,73.028548789,3191.9822479
8991508,5,15,9,logT,10,-1.66604,0.9,80.6269582987,161.253916597
9015879,5,15,4,logT,10,-1.70776,0,42.8513489008,inf
9015879,5,15,5,logT,10,-1.71252,0,50.8075430632,inf
9015879,5,15,6,logT,10,-1.71662,0,58.3089375257,inf
9015879,5,15,7,logT,10,-1.71693,0,66.6180063248,inf
9015879,5,15,8,logT,10,-1.71762,0,73.2848443031,inf
9015879,5,15,9,logT,10,-1.71764,0.2,81.2204594374,1676.20366392
9015879,5,15,10,logT,10,-1.71764,0.2,88.7291587591,1831.16596531
9015879,5,15,11,logT,10,-1.71764,0.9,95.9800927401,191.96018548
9067352,5,15,4,logT,10,-1.66846,0,43.6454448462,inf
9067352,5,15,5,logT,10,-1.67229,0,51.3931067467,inf
9067352,5,15,6,logT,10,-1.6741,0,59.4825487614,inf
9067352,5,15,7,logT,10,-1.67577,0,67.6088818312,inf
9067352,5,15,8,logT,10,-1.67837,0,74.4825447321,inf
9067352,5,15,9,logT,10,-1.67848,0,81.9575987339,inf
9067352,5,15,10,logT,10,-1.6791,0,89.2441037655,inf
9067352,5,15,11,logT,10,-1.67959,0,97.0785488129,inf
9067352,5,15,12,logT,10,-1.67961,0,104.786974478,inf
9067352,5,15,13,logT,10,-1.67964,0.3,112.532325792,1452.94902405
9067352,5,15,14,logT,10,-1.67964,0.9,120.059237552,240.118475103
9175173,5,15,4,logT,10,-1.65854,0,42.3980846882,inf
9175173,5,15,5,logT,10,-1.66409,0,50.157822299,inf
9175173,5,15,6,logT,10,-1.66741,0,57.6701785803,inf
9175173,5,15,7,logT,10,-1.66886,0,65.2228095055,inf
9175173,5,15,8,logT,10,-1.67051,0,72.8112420797,inf
9175173,5,15,9,logT,10,-1.67093,0,80.4587217093,inf
9175173,5,15,10,logT,10,-1.67111,0.2,88.0615926981,1817.38893567
9175173,5,15,11,logT,10,-1.67111,0.5,95.5860644817,635.060066163
9175173,5,15,12,logT,10,-1.67111,0.8,103.192243958,295.26944881
9175173,5,15,13,logT,10,-1.67111,1,110.720789647,110.720789647
9181537,5,15,4,logT,10,-1.65961,0,43.1456262112,inf
9181537,5,15,5,logT,10,-1.66448,0,50.6825110912,inf
9181537,5,15,6,logT,10,-1.66601,0,58.5658242702,inf
9181537,5,15,7,logT,10,-1.66733,0,65.7095009804,inf
9181537,5,15,8,logT,10,-1.66774,0,73.5150449276,inf
9181537,5,15,9,logT,10,-1.66803,0,81.1183570147,inf
9181537,5,15,10,logT,10,-1.66803,0,89.0452241421,inf
9181537,5,15,11,logT,10,-1.66815,0,96.3190896988,inf
9181537,5,15,12,logT,10,-1.66824,0.1,104.173216414,4553.27489065
9181537,5,15,13,logT,10,-1.66824,0.3,111.273125386,1436.69099341
9181537,5,15,14,logT,10,-1.66824,0.7,118.887663674,454.742766836
9181537,5,15,15,logT,10,-1.66824,0.9,126.695600963,253.391201925
9182308,5,15,4,logT,10,-1.68594,0,42.6837190151,inf
9182308,5,15,5,logT,10,-1.69223,0,50.3087329865,inf
9182308,5,15,6,logT,10,-1.69732,0,57.8864731789,inf
9182308,5,15,7,logT,10,-1.6988,0,65.4342077494,inf
9182308,5,15,8,logT,10,-1.69881,0.3,73.0389527082,943.034584133
9182308,5,15,9,logT,10,-1.69881,0.7,80.5557144403,308.123882133
9182308,5,15,10,logT,10,-1.69881,1,88.1497785568,88.1497785568
9335413,5,15,4,logT,10,-1.67999,0,42.8254773378,inf
9335413,5,15,5,logT,10,-1.68287,0,50.7384178162,inf
9335413,5,15,6,logT,10,-1.68452,0,58.5923194647,inf
9335413,5,15,7,logT,10,-1.68665,0,65.8334341764,inf
9335413,5,15,8,logT,10,-1.68813,0,73.9813406229,inf
9335413,5,15,9,logT,10,-1.68839,0,81.190223527,inf
9335413,5,15,10,logT,10,-1.68925,0,88.456744957,inf
9335413,5,15,11,logT,10,-1.68982,0,95.853113246,inf
9335413,5,15,12,logT,10,-1.69021,0,103.326532507,inf
9335413,5,15,13,logT,10,-1.69022,0.2,110.955939531,2289.87565035
9335413,5,15,14,logT,10,-1.69022,1,118.666507006,118.666507006
9469999,5,15,4,logT,10,-1.69569,0,42.7709267139,inf
9469999,5,15,5,logT,10,-1.70087,0,50.2725099087,inf
9469999,5,15,6,logT,10,-1.70569,0,57.8567054272,inf
9469999,5,15,7,logT,10,-1.70725,0,65.3280282736,inf
9469999,5,15,8,logT,10,-1.70783,0,73.0863996267,inf
9469999,5,15,9,logT,10,-1.70804,0,80.5532257795,inf
9469999,5,15,10,logT,10,-1.70814,0.2,88.09541924,1818.08703777
9469999,5,15,11,logT,10,-1.70814,0.4,95.7183802128,862.915661038
9469999,5,15,12,logT,10,-1.70814,1,103.352933025,103.352933025
9510406,5,15,4,logT,10,-1.69836,0,42.508625555,inf
9510406,5,15,5,logT,10,-1.69928,0,50.1368013859,inf
9510406,5,15,6,logT,10,-1.70127,0,57.7990372419,inf
9510406,5,15,7,logT,10,-1.70154,0,65.2607738972,inf
9510406,5,15,8,logT,10,-1.70194,0,72.8973393679,inf
9510406,5,15,9,logT,10,-1.70199,0.1,80.45415833,3516.54591824
9510406,5,15,10,logT,10,-1.70199,0.7,88.1803022623,337.287767224
9510406,5,15,11,logT,10,-1.70199,1,95.6378344536,95.6378344536
9516964,5,15,4,logT,10,-1.65451,0,42.7482901335,inf
9516964,5,15,5,logT,10,-1.66124,0,50.3807134151,inf
9516964,5,15,6,logT,10,-1.66294,0,57.983423543,inf
9516964,5,15,7,logT,10,-1.66656,0,65.6313448906,inf
9516964,5,15,8,logT,10,-1.66657,0,73.1552475214,inf
9516964,5,15,9,logT,10,-1.66668,0,80.6331347704,inf
9516964,5,15,10,logT,10,-1.66673,0.2,88.3136703253,1822.5912387
9516964,5,15,11,logT,10,-1.66673,0.8,95.9055852175,274.419745118
9516964,5,15,12,logT,10,-1.66673,1,103.54974153,103.54974153
9692062,5,15,4,logT,10,-1.71589,0,42.6983312845,inf
9692062,5,15,5,logT,10,-1.71813,0,50.3064558744,inf
9692062,5,15,6,logT,10,-1.72047,0,57.9393827915,inf
