seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
2633193,10,85,logT,10,-1.69039,0.4,46.6892993212,420.911088315
2633193,10,90,logT,10,-1.69039,0.3,49.4686537981,638.70920423
2633193,10,95,logT,10,-1.69039,0.4,52.2498512506,471.04030418
2633193,10,100,logT,10,-1.69039,0.4,55.0296616793,496.100715234
2633193,10,110,logT,10,-1.69039,0.2,60.5584419966,1249.78709871
2633193,10,120,logT,10,-1.69039,0.2,66.1121746063,1364.40337906
2633193,10,130,logT,10,-1.69039,0.2,71.6696233749,1479.09635239
2633193,10,140,logT,10,-1.69039,0.3,77.2277250051,997.117467232
2633193,10,150,logT,10,-1.69039,0.3,82.7842842579,1068.86038454
2633193,10,160,logT,10,-1.69039,0.4,88.3419369936,796.415910807
2633193,10,170,logT,10,-1.69039,0.7,93.901791954,359.172342734
2633193,10,180,logT,10,-1.69039,0.5,99.4558764458,660.770540334
2633193,10,190,logT,10,-1.69039,0.4,105.01577518,946.733081538
2633193,10,200,logT,10,-1.69039,0.5,110.57111218,734.618568066
2633193,10,210,logT,10,-1.69039,0.3,116.127195764,1499.36380113
2633193,10,220,logT,10,-1.69039,0.5,121.682682443,808.442242935
2633193,10,230,logT,10,-1.69039,0.7,127.245911074,486.712884095
2633193,10,240,logT,10,-1.69039,0.7,132.801191974,507.961714537
2633193,10,250,logT,10,-1.69039,0.7,138.354096007,529.201453515
2633193,10,260,logT,10,-1.69039,0.3,143.912347841,1858.10880449
2633193,10,270,logT,10,-1.69039,0.4,149.474833345,1347.53820884
2633193,10,280,logT,10,-1.69039,0.7,155.009817219,592.909230363
2633193,10,290,logT,10,-1.69039,0.7,160.572701597,614.187143947
2633193,10,300,logT,10,-1.69039,0.7,166.132182026,635.452037496
2633193,10,310,logT,10,-1.69039,0.8,171.683401275,491.246835228
2633193,10,320,logT,10,-1.69039,0.3,177.243533444,2288.46082336
2633193,10,330,logT,10,-1.69039,0.4,182.801945353,1647.98715944
2633193,10,340,logT,10,-1.69039,0.6,188.335131359,946.550370683
2633193,10,350,logT,10,-1.69039,0.6,193.910618615,974.572118356
2633193,10,360,logT,10,-1.69039,0.7,199.473460102,762.981711927
2633193,10,370,logT,10,-1.69039,0.7,205.022270346,784.205792246
2633193,10,380,logT,10,-1.69039,0.6,210.578176689,1058.34131829
2633193,10,390,logT,10,-1.69039,0.6,216.135903287,1086.27380297
2633193,10,400,logT,10,-1.69039,0.5,221.679102755,1472.80407898
2633193,10,410,logT,10,-1.69039,0.6,227.231777954,1142.04037293
2633193,10,420,logT,10,-1.69039,0.5,232.799617863,1546.68718211
2633193,10,430,logT,10,-1.69039,0.6,238.365352201,1197.99641658
2633193,10,440,logT,10,-1.69039,0.7,243.928569269,933.021552209
2633193,10,450,logT,10,-1.69039,0.5,249.490977311,1657.5821739
2633193,10,460,logT,10,-1.69039,0.7,255.048735762,975.555950835
2633193,10,470,logT,10,-1.69039,0.5,260.597051668,1731.36933476
2633193,10,480,logT,10,-1.69039,0.5,266.141650772,1768.20685384
2633193,10,490,logT,10,-1.69039,0.6,271.723058271,1365.64835076
2633193,10,500,logT,10,-1.69039,0.7,277.260790515,1060.51658446
2633193,10,510,logT,10,-1.69039,0.8,282.818217063,809.242786696
2633193,10,520,logT,10,-1.69039,0.5,288.372932339,1915.90829148
2633193,10,530,logT,10,-1.69039,0.6,293.930099463,1477.25834577
2633193,10,540,logT,10,-1.69039,0.6,299.475459957,1505.12867986
2633193,10,550,logT,10,-1.69039,0.8,305.021531367,872.77430927
2633193,10,560,logT,10,-1.69039,0.5,310.573080564,2063.40288368
2633193,10,570,logT,10,-1.69039,0.9,316.164225388,632.328450775
2702397,10,10,logT,10,-1.72586,0,4.99704406261,inf
2702397,10,15,logT,10,-1.72814,0,7.77587816715,inf
2702397,10,20,logT,10,-1.72828,0.2,10.5553243876,217.83764257
2702397,10,25,logT,10,-1.72828,0.5,13.3350850821,88.5963875636
2702397,10,30,logT,10,-1.72828,0.8,16.112959671,46.104867365
2702397,10,35,logT,10,-1.72828,1,18.8912218571,18.8912218571
2892506,10,10,logT,10,-1.714,0,5.00046496391,inf
2892506,10,15,logT,10,-1.71593,0.1,7.78075842857,340.086763205
2892506,10,20,logT,10,-1.71593,0.1,10.5614549398,461.627366817
2892506,10,25,logT,10,-1.71593,0.2,13.3419638395,275.347478045
2892506,10,30,logT,10,-1.71593,0.5,16.1217562437,107.11063001
2892506,10,35,logT,10,-1.71593,0.6,18.9004874468,94.9916421315
2892506,10,40,logT,10,-1.71593,0.8,21.6825642109,62.0414726709
2892506,10,45,logT,10,-1.71593,0.8,24.4619243145,69.9942033642
2892506,10,50,logT,10,-1.71593,1,27.2411176443,27.2411176443
3139424,10,10,logT,10,-1.66994,0,4.99567809105,inf
3139424,10,15,logT,10,-1.67627,0,7.77061707973,inf
3139424,10,20,logT,10,-1.67747,0.2,10.5474849939,217.675855498
3139424,10,25,logT,10,-1.67747,0.2,13.3242062569,274.98100234
3139424,10,30,logT,10,-1.67747,0.7,16.1002385616,61.5830676116
3139424,10,35,logT,10,-1.67747,0.5,18.8761051893,125.410128301
3139424,10,40,logT,10,-1.67747,0.9,21.6530160904,43.3060321808
3212296,10,10,logT,10,-1.72428,0,4.99670271873,inf
3212296,10,15,logT,10,-1.7284,0,7.78096306324,inf
3212296,10,20,logT,10,-1.72928,0.3,10.5604593992,136.350235984
3212296,10,25,logT,10,-1.72928,0.9,13.340085268,26.680170536
3240710,10,10,logT,10,-1.68625,0,4.99699902534,inf
3240710,10,15,logT,10,-1.68878,0,7.77444283962,inf
3240710,10,20,logT,10,-1.68967,0,10.5521929979,inf
3240710,10,25,logT,10,-1.69005,0.3,13.3303173304,172.112958824
3240710,10,30,logT,10,-1.69005,0.4,16.1083875656,145.219547944
3240710,10,35,logT,10,-1.69005,0.9,18.8863270521,37.7726541042
3259621,10,10,logT,10,-1.69585,0,4.99803185463,inf
3259621,10,15,logT,10,-1.69826,0.1,7.7771412611,339.928661551
3259621,10,20,logT,10,-1.69815,0,10.557049036,inf
3259621,10,25,logT,10,-1.69826,0.1,13.3359154701,582.895403866
3259621,10,30,logT,10,-1.69826,0.2,16.114284873,332.561814261
3259621,10,35,logT,10,-1.69826,0.5,18.8855423689,125.472827565
3259621,10,40,logT,10,-1.69826,0.9,21.6686739683,43.3373479366
3328448,10,10,logT,10,-1.68595,0,4.99760785103,inf
3328448,10,15,logT,10,-1.68771,0,7.7766720295,inf
3328448,10,20,logT,10,-1.68997,0,10.5554442644,inf
3328448,10,25,logT,10,-1.69081,0.1,13.3343798637,582.828284521
3328448,10,30,logT,10,-1.69081,0.3,16.1134799242,208.047463385
3328448,10,35,logT,10,-1.69081,0.5,18.8913567781,125.511457664
3328448,10,40,logT,10,-1.69081,1,21.6686849594,21.6686849594
3396452,10,10,logT,10,-1.7006,0,4.99950489998,inf
3396452,10,15,logT,10,-1.703,0,7.77990493774,inf
3396452,10,20,logT,10,-1.70352,0.3,10.5607407331,136.353868397
3396452,10,25,logT,10,-1.70352,0.8,13.3401742697,38.1709492165
3396452,10,30,logT,10,-1.70352,0.6,16.1199637651,81.017054902
3396452,10,35,logT,10,-1.70352,0.9,18.9000617504,37.8001235008
3603850,10,10,logT,10,-1.67835,0,4.99632182121,inf
3603850,10,15,logT,10,-1.68239,0,7.77306764126,inf
3603850,10,20,logT,10,-1.68343,0.1,10.5520103455,461.214555963
3603850,10,25,logT,10,-1.68343,0.2,13.3299233913,275.098990859
3603850,10,30,logT,10,-1.68343,0.2,16.1074756145,332.421286812
3603850,10,35,logT,10,-1.68343,0.7,18.8838762522,72.230422149
3603850,10,40,logT,10,-1.68343,0.9,21.6622887135,43.3245774269
3633003,10,10,logT,10,-1.66769,0,4.99565083981,inf
3633003,10,15,logT,10,-1.67045,0,7.77052249908,inf
3633003,10,20,logT,10,-1.67191,0,10.547226572,inf
3633003,10,25,logT,10,-1.6728,0,13.3239962339,inf
3633003,10,30,logT,10,-1.67308,0.1,16.0997647524,703.699637157
3633003,10,35,logT,10,-1.67308,0.1,18.8765764475,825.070440542
3633003,10,40,logT,10,-1.67308,0.2,21.6515866518,446.839000011
3633003,10,45,logT,10,-1.67308,0.5,24.4285345793,162.299670672
3633003,10,50,logT,10,-1.67308,0.8,27.2041242838,77.8406057915
3633003,10,55,logT,10,-1.67308,0.9,29.9806346416,59.9612692833
3713812,10,10,logT,10,-1.73392,0,4.99955339432,inf
3713812,10,15,logT,10,-1.73843,0,7.78090584278,inf
3713812,10,20,logT,10,-1.73963,0.1,10.5616479635,461.63580363
3713812,10,25,logT,10,-1.73963,0.1,13.3415342808,583.140994722
3713812,10,30,logT,10,-1.73963,0.2,16.1221008062,332.723117164
3713812,10,35,logT,10,-1.73963,0.2,18.9014893055,390.083309635
3713812,10,40,logT,10,-1.73963,0.5,21.6816365719,144.049675343
3713812,10,45,logT,10,-1.73963,0.2,24.4612705469,504.824419844
3713812,10,50,logT,10,-1.73963,0.7,27.2412656546,104.197257588
3713812,10,55,logT,10,-1.73963,0.8,30.0202352285,85.8984936186
3713812,10,60,logT,10,-1.73963,0.7,32.8006384373,125.461739393
3713812,10,65,logT,10,-1.73963,0.6,35.5796154737,178.818991297
3713812,10,70,logT,10,-1.73963,0.9,38.3578064442,76.7156128883
3727510,10,10,logT,10,-1.69665,0,4.99452278614,inf
3727510,10,15,logT,10,-1.69772,0.1,7.77572770119,339.866876698
3727510,10,20,logT,10,-1.69772,0.2,10.5588472128,217.910345589
3727510,10,25,logT,10,-1.69772,0.6,13.3390193701,67.040353216
3727510,10,30,logT,10,-1.69772,1,16.1192206144,16.1192206144
3730240,10,10,logT,10,-1.70218,0,4.99813215733,inf
3730240,10,15,logT,10,-1.70635,0,7.77628550529,inf
3730240,10,20,logT,10,-1.70893,0.2,10.552568388,217.780765071
3730240,10,25,logT,10,-1.70893,0.2,13.3358001471,275.220273594
3730240,10,30,logT,10,-1.70893,0.4,16.1147746801,145.277128747
3730240,10,35,logT,10,-1.70893,1,18.8900764942,18.8900764942
3883519,10,10,logT,10,-1.68095,0,4.99837203026,inf
3883519,10,15,logT,10,-1.68642,0.1,7.77739059925,339.939559795
3883519,10,20,logT,10,-1.68625,0,10.5570706606,inf
3883519,10,25,logT,10,-1.68638,0,13.3365052462,inf
3883519,10,30,logT,10,-1.68642,0.8,16.1156590462,46.1125912305
3883519,10,35,logT,10,-1.68642,0.8,18.8937388897,54.0616586477
3883519,10,40,logT,10,-1.68642,1,21.6716706991,21.6716706991
3996225,10,10,logT,10,-1.7102,0,4.99667007923,inf
3996225,10,15,logT,10,-1.71248,0,7.77460000515,inf
3996225,10,20,logT,10,-1.71324,0.3,10.5527068138,136.250139311
3996225,10,25,logT,10,-1.71324,0.3,13.3279370546,172.08222615
3996225,10,30,logT,10,-1.71324,0.6,16.106051302,80.9471324871
3996225,10,35,logT,10,-1.71324,0.8,18.8843435526,54.0347752706
3996225,10,40,logT,10,-1.71324,0.9,21.6647073746,43.3294147491
4030608,10,10,logT,10,-1.69835,0,4.99685301781,inf
4030608,10,15,logT,10,-1.70427,0,7.77483029366,inf
4030608,10,20,logT,10,-1.70557,0,10.5521558523,inf
4030608,10,25,logT,10,-1.70523,0,13.3306646585,inf
4030608,10,30,logT,10,-1.70571,0.1,16.1081207752,704.064867974
4030608,10,35,logT,10,-1.70571,0.1,18.8850620985,825.441337237
4030608,10,40,logT,10,-1.70571,0.1,21.6627107859,946.848724457
4030608,10,45,logT,10,-1.70571,0.4,24.4394509077,220.325342829
4030608,10,50,logT,10,-1.70571,0.8,27.2173001289,77.878306537
4030608,10,55,logT,10,-1.70571,1,29.9964211702,29.9964211702
4043709,10,10,logT,10,-1.66961,0,4.99355704784,inf
4043709,10,15,logT,10,-1.67275,0.4,7.76963713169,70.0444527646
4043709,10,20,logT,10,-1.67275,0.9,10.5479724169,21.0959448338
4068529,10,10,logT,10,-1.66016,0,4.993988204,inf
4068529,10,15,logT,10,-1.66288,0,7.77021026611,inf
4068529,10,20,logT,10,-1.66537,0.2,10.5474909306,217.675978016
4068529,10,25,logT,10,-1.66537,0.1,13.3244361401,582.393657379
4068529,10,30,logT,10,-1.66537,0.7,16.1186558247,61.6535132482
4068529,10,35,logT,10,-1.66537,0.8,18.8985362053,54.0753854616
4068529,10,40,logT,10,-1.66537,0.9,21.680223918,43.3604478359
4087272,10,10,logT,10,-1.73045,0,5.00064072609,inf
4087272,10,15,logT,10,-1.73407,0.2,7.78105535507,160.58310413
4087272,10,20,logT,10,-1.73407,0.8,10.5619277239,30.2214048053
4087272,10,25,logT,10,-1.73407,1,13.3425917149,13.3425917149
4187807,10,10,logT,10,-1.71642,0,4.99376592636,inf
4187807,10,15,logT,10,-1.7184,0,7.77032864094,inf
4187807,10,20,logT,10,-1.72066,0.1,10.5477122784,461.026693078
4187807,10,25,logT,10,-1.72066,1,13.3242203712,13.3242203712
4197361,10,10,logT,30,-1.68752,0,4.99647253354,inf
4197361,10,15,logT,20,-1.68908,0,7.77570971251,inf
4197361,10,20,logT,19,-1.68939,0,10.5537447176,inf
4197361,10,25,logT,10,-1.68921,0,13.3326468706,inf
4197361,10,30,logT,10,-1.68945,0.1,16.1108786821,704.185412475
4197361,10,35,logT,10,-1.68921,0,18.8891952991,inf
4197361,10,40,logT,10,-1.68945,0.3,21.6669540882,279.750547898
4197361,10,45,logT,10,-1.68945,0.5,24.4461323023,162.416587413
4197361,10,50,logT,10,-1.68945,0.2,27.227534914,561.913760382
4197361,10,55,logT,10,-1.68945,0.3,30.0041687012,387.395597886
4197361,10,60,logT,10,-1.68945,0.4,32.781797123,295.53285452
4197361,10,65,logT,10,-1.68945,0.3,35.5588482141,459.114245132
4197361,10,70,logT,10,-1.68945,0.3,38.3402677536,495.026244434
4197361,10,75,logT,10,-1.68945,0.3,41.1075536966,530.755759326
4197361,10,80,logT,10,-1.68945,0.3,43.8957712889,566.755530955
4197361,10,85,logT,10,-1.68945,0.5,46.6704977036,310.072075048
4197361,10,90,logT,10,-1.68945,0.4,49.4502745628,445.801697313
4197361,10,95,logT,10,-1.68945,0.4,52.2327702045,470.886315969
4197361,10,100,logT,10,-1.68945,0.3,55.0068453074,710.214968389
4197361,10,110,logT,10,-1.68945,0.1,60.5577647209,2646.90060486
4197361,10,120,logT,10,-1.68945,0.5,66.109724474,439.223502151
4197361,10,130,logT,10,-1.68945,0.2,71.6574634314,1478.84539909
4197361,10,140,logT,10,-1.68945,0.5,77.2574763536,513.287562479
4197361,10,150,logT,10,-1.68945,0.4,82.783148241,746.302590249
4197361,10,160,logT,10,-1.68945,0.4,88.276530242,795.826259058
4197361,10,170,logT,10,-1.68945,0.4,93.8270697594,845.865211516
4197361,10,180,logT,10,-1.68945,0.6,99.379048419,499.467488834
4197361,10,190,logT,10,-1.68945,0.5,104.931577015,697.150307453
4197361,10,200,logT,10,-1.68945,0.2,110.487470126,2280.20751823
4197361,10,210,logT,10,-1.68945,0.3,116.036323762,1498.19051706
4197361,10,220,logT,10,-1.68945,0.6,121.589807844,611.096171254
4197361,10,230,logT,10,-1.68945,0.4,127.139047337,1146.17772294
4197361,10,240,logT,10,-1.68945,0.6,132.694773769,666.908432817
4197361,10,250,logT,10,-1.68945,0.2,138.247254848,2853.10569171
4197361,10,260,logT,10,-1.68945,0.4,143.818546915,1296.54593198
4197361,10,270,logT,10,-1.68945,0.4,149.354402447,1346.45250609
4197361,10,280,logT,10,-1.68945,0.5,154.96314168,1029.55282804
4197361,10,290,logT,10,-1.68945,0.4,160.455691123,1446.53230095
4197361,10,300,logT,10,-1.68945,0.4,166.028235579,1496.76963125
4197361,10,310,logT,10,-1.68945,0.6,171.563587379,862.258549735
4197361,10,320,logT,10,-1.68945,0.3,177.116586757,2286.82176485
4197361,10,330,logT,10,-1.68945,0.5,182.663053203,1213.58705666
4197361,10,340,logT,10,-1.68945,0.5,188.393788934,1251.66124072
4197361,10,350,logT,10,-1.68945,0.3,193.985119128,2504.61800672
4197361,10,360,logT,10,-1.68945,0.5,199.587301421,1326.02932795
4197361,10,370,logT,10,-1.68945,0.5,205.145777011,1362.9590404
4197361,10,380,logT,10,-1.68945,0.3,210.69453752,2720.35986555
4197361,10,390,logT,10,-1.68945,0.5,216.247680449,1436.71849028
4197361,10,400,logT,10,-1.68945,0.5,221.809296417,1473.66906695
4197361,10,410,logT,10,-1.68945,0.4,227.376399136,2049.83259567
4197361,10,420,logT,10,-1.68945,0.5,232.954064536,1547.7133036
4197361,10,430,logT,10,-1.68945,0.3,238.504492712,3079.42511165
4197361,10,440,logT,10,-1.68945,0.2,243.756542706,5030.57496621
4197361,10,450,logT,10,-1.68945,0.4,249.287594652,2247.36533411
4197361,10,460,logT,10,-1.68945,0.6,254.835620975,1280.77406354
4197361,10,470,logT,10,-1.68945,0.4,260.391158509,2347.46564008
4197361,10,480,logT,10,-1.68945,0.2,266.016071653,5489.96049833
4197361,10,490,logT,10,-1.68945,0.3,271.494953585,3505.3778998
4197361,10,500,logT,10,-1.68945,0.8,277.069912934,792.794858765
4197361,10,510,logT,10,-1.68945,0.2,282.595787597,5832.12774047
4197361,10,520,logT,10,-1.68945,0.3,288.158568954,3720.52837783
4197361,10,530,logT,10,-1.68945,0.3,293.705787277,3792.15069072
4197361,10,540,logT,10,-1.68945,0.3,299.263148713,3863.90396533
4197361,10,550,logT,10,-1.68945,0.3,304.979198503,3937.70612756
4197361,10,560,logT,10,-1.68945,0.4,310.725638771,2801.23858537
4197361,10,570,logT,10,-1.68945,0.5,315.920461655,2098.93011464
4197361,10,580,logT,10,-1.68945,0.3,321.787369108,4154.72301497
4197361,10,590,logT,10,-1.68945,0.4,327.365380144,2951.24836818
4197361,10,600,logT,10,-1.68945,0.2,332.909340143,6870.48386044
4197361,10,610,logT,10,-1.68945,0.7,338.453560662,1294.57761945
4197361,10,620,logT,10,-1.68945,0.5,344.019620466,2285.61688484
4197361,10,630,logT,10,-1.68945,0.1,349.580684471,15279.713996
4197361,10,640,logT,10,-1.68945,0.3,355.118359518,4585.07251362
4197361,10,650,logT,10,-1.68945,0.3,360.694971728,4657.07434253
4197361,10,660,logT,10,-1.68945,0.2,366.261876082,7558.80356867
4197361,10,670,logT,10,-1.68945,0.4,371.807095671,3351.89714897
4197361,10,680,logT,10,-1.68945,0.5,377.367969823,2507.17852213
4197361,10,690,logT,10,-1.68945,0.2,382.913396883,7902.45269808
4197361,10,700,logT,10,-1.68945,0.1,388.489127135,16980.3510802
4197361,10,710,logT,10,-1.68945,0.4,394.052664161,3552.4443103
4197361,10,720,logT,10,-1.68945,0.4,399.388431048,3600.54705505
4197361,10,730,logT,10,-1.68945,0.5,405.172376347,2691.90700052
4197361,10,740,logT,10,-1.68945,0.3,410.721057534,5302.98077019
4197361,10,750,logT,10,-1.68945,0.5,416.203424239,2765.19569634
4197361,10,760,logT,10,-1.68945,0.5,421.834002352,2802.60444758
4197361,10,770,logT,10,-1.68945,0.2,427.364027143,8819.81157318
4197361,10,780,logT,10,-1.68945,0.2,432.911467242,8934.29799058
4197361,10,790,logT,10,-1.68945,0.4,438.459566617,3952.779246
4197361,10,800,logT,10,-1.68945,0.4,444.067244792,4003.33331209
4197361,10,810,logT,10,-1.68945,0.2,449.614462852,9279.00944178
4197361,10,820,logT,10,-1.68945,0.2,455.109725857,9392.41904382
4197361,10,830,logT,10,-1.68945,0.2,460.685550737,9507.49125788
4197361,10,840,logT,10,-1.68945,0.2,466.067449474,9618.56128191
4197361,10,850,logT,10,-1.68945,0.4,471.786011195,4253.22217963
4197361,10,860,logT,10,-1.68945,0.3,477.034598923,6159.18092924
4197361,10,870,logT,10,-1.68945,0.5,482.66975143,3206.78841565
4197361,10,880,logT,10,-1.68945,0.4,488.41240077,4403.11159396
4197361,10,890,logT,10,-1.68945,0.5,494.127941275,3282.91498118
4197361,10,900,logT,10,-1.68945,0.4,499.676083612,4504.65539676
4197361,10,910,logT,10,-1.68945,0.4,505.200941133,4554.46282214
4197361,10,920,logT,10,-1.68945,0.4,510.741477728,4604.41159674
4197361,10,930,logT,10,-1.68945,0.2,516.320683312,10655.6725623
4197361,10,940,logT,10,-1.68945,0.5,521.788504267,3466.68778383
4197361,10,950,logT,10,-1.68945,0.1,527.273978686,23046.4552241
4197361,10,960,logT,10,-1.68945,0.3,532.970691133,6881.39376909
4197361,10,970,logT,10,-1.68945,0.5,538.521953917,3577.86241686
4197361,10,980,logT,10,-1.68945,0.3,544.041485167,7024.33313583
4197361,10,990,logT,10,-1.68945,0.1,549.666685176,24025.2111049
4197361,10,1000,logT,10,-1.68945,0.3,555.146957469,7167.72024731
4490197,10,10,logT,10,-1.72419,0,4.99604802132,inf
4490197,10,15,logT,10,-1.72594,0,7.78095707893,inf
4490197,10,20,logT,10,-1.7264,0.1,10.5621850729,461.659279977
4490197,10,25,logT,10,-1.7264,0.7,13.3425173283,51.0348429677
4490197,10,30,logT,10,-1.7264,0.9,16.1222076893,32.2444153786
4621654,10,10,logT,10,-1.68618,0,4.99611713886,inf
4621654,10,15,logT,10,-1.6901,0,7.77499940395,inf
4621654,10,20,logT,10,-1.69131,0,10.5531581402,inf
4621654,10,25,logT,10,-1.69184,0,13.3304847956,inf
4621654,10,30,logT,10,-1.69278,0.2,16.1091125488,332.455069374
4621654,10,35,logT,10,-1.69278,0.5,18.8868878841,125.481766975
4621654,10,40,logT,10,-1.69278,0.4,21.662738204,195.292858233
4621654,10,45,logT,10,-1.69278,0.6,24.4303670883,122.784171262
4621654,10,50,logT,10,-1.69278,0.6,27.2191245317,136.800140416
4621654,10,55,logT,10,-1.69278,1,29.9989554882,29.9989554882
4911238,10,10,logT,10,-1.73125,0,4.9970053196,inf
4911238,10,15,logT,10,-1.73559,0,7.77032151222,inf
4911238,10,20,logT,10,-1.73559,0,10.547109437,inf
4911238,10,25,logT,10,-1.73575,0.3,13.3241897345,172.033843028
4911238,10,30,logT,10,-1.73575,0.9,16.0999499083,32.1998998165
4931967,10,10,logT,10,-1.71049,0,4.99423322678,inf
4931967,10,15,logT,10,-1.71426,0.1,7.77324345112,339.75829338
4931967,10,20,logT,10,-1.71426,0.4,10.5531936646,95.1386355145
4931967,10,25,logT,10,-1.71426,1,13.3388229847,13.3388229847
4955389,10,10,logT,10,-1.6789,0,4.99481618404,inf
4955389,10,15,logT,10,-1.6799,0,7.78088569641,inf
4955389,10,20,logT,10,-1.6801,0.2,10.5621317148,217.978130164
4955389,10,25,logT,10,-1.6801,0.5,13.3417289257,88.6405283053
4955389,10,30,logT,10,-1.6801,0.9,16.1227015018,32.2454030037
4960753,10,10,logT,10,-1.66729,0,4.9994682312,inf
4960753,10,15,logT,10,-1.67041,0.1,7.7796677351,340.039090421
4960753,10,20,logT,10,-1.67041,0.9,10.5601238728,21.1202477455
5049071,10,10,logT,10,-1.68662,0,4.99524290562,inf
5049071,10,15,logT,10,-1.68966,0,7.77056522369,inf
5049071,10,20,logT,10,-1.69004,0.3,10.5479352713,136.188532053
5049071,10,25,logT,10,-1.69004,0.7,13.3252495289,50.968794005
5049071,10,30,logT,10,-1.69004,0.7,16.1005272388,61.5841717958
5049071,10,35,logT,10,-1.69004,0.9,18.8765414476,37.7530828953
5105258,10,10,logT,10,-1.74341,0,4.99478983879,inf
5105258,10,15,logT,10,-1.74742,0,7.77113127708,inf
5105258,10,20,logT,10,-1.74864,0.3,10.5481107473,136.190797693
5105258,10,25,logT,10,-1.74864,0.7,13.3257163048,50.9705794128
5105258,10,30,logT,10,-1.74864,0.6,16.1197238922,81.0158493287
5105258,10,35,logT,10,-1.74864,1,18.8969002962,18.8969002962
5314052,10,10,logT,10,-1.70843,0,4.99682435989,inf
5314052,10,15,logT,10,-1.71009,0,7.7743360281,inf
5314052,10,20,logT,10,-1.71041,0.5,10.5531570196,70.1136575864
5314052,10,25,logT,10,-1.71041,0.8,13.3318952322,38.1472599668
5314052,10,30,logT,10,-1.71041,1,16.1069750309,16.1069750309
5406329,10,10,logT,10,-1.70848,0,5.0003418684,inf
5406329,10,15,logT,10,-1.71326,0,7.78069982529,inf
5406329,10,20,logT,10,-1.71337,0.2,10.5609470844,217.953682114
5406329,10,25,logT,10,-1.71337,0.1,13.3418361664,583.154189747
5406329,10,30,logT,10,-1.71337,0.5,16.1210125923,107.105689297
5406329,10,35,logT,10,-1.71337,0.9,18.901367116,37.8027342319
5550256,10,10,logT,10,-1.70476,0,4.99877698421,inf
5550256,10,15,logT,10,-1.7049,0.1,7.77799098492,339.965801866
5550256,10,20,logT,10,-1.7049,0.5,10.5490867615,70.0866153767
5550256,10,25,logT,10,-1.7049,1,13.3342486143,13.3342486143
5551067,10,10,logT,10,-1.67185,0,4.99488587379,inf
5551067,10,15,logT,10,-1.67641,0,7.78136491776,inf
5551067,10,20,logT,10,-1.67663,0.2,10.5620906591,217.977282869
5551067,10,25,logT,10,-1.67663,0.8,13.3424215555,38.1773794948
5551067,10,30,logT,10,-1.67663,0.8,16.1227858782,46.1329836135
5551067,10,35,logT,10,-1.67663,0.9,18.9021517754,37.8043035507
5672028,10,10,logT,10,-1.6744,0,4.99672930241,inf
5672028,10,15,logT,10,-1.68293,0.2,7.77515785694,160.461393319
5672028,10,20,logT,10,-1.68293,0.3,10.5536150217,136.26186554
5672028,10,25,logT,10,-1.68293,0.5,13.3329206228,88.5820072077
5672028,10,30,logT,10,-1.68293,0.9,16.1105574369,32.2211148739
5719349,10,10,logT,30,-1.6644,0,4.99635531902,inf
5719349,10,15,logT,20,-1.66498,0,7.77255946398,inf
5719349,10,20,logT,19,-1.66513,0,10.5477517781,inf
5719349,10,25,logT,10,-1.66526,0,13.3287706375,inf
5719349,10,30,logT,10,-1.66526,0,16.1073545218,inf
5719349,10,35,logT,10,-1.66526,0,18.8845127821,inf
5719349,10,40,logT,10,-1.66535,0,21.662994194,inf
5719349,10,45,logT,10,-1.66567,0.2,24.4391105652,504.367088737
5719349,10,50,logT,10,-1.66567,0.2,27.2161160707,561.678101694
5719349,10,55,logT,10,-1.66526,0,29.9942692518,inf
5719349,10,60,logT,10,-1.66567,0.1,32.771945858,1432.41884362
5719349,10,65,logT,10,-1.66567,0.2,35.5480921745,733.630944236
5719349,10,70,logT,10,-1.66567,0.1,38.3254390717,1675.15476055
5719349,10,75,logT,10,-1.66567,0.3,41.0977590322,530.62929657
5719349,10,80,logT,10,-1.66567,0.3,43.8798092127,566.549438325
5719349,10,85,logT,10,-1.66567,0.3,46.6522062063,602.344943997
5719349,10,90,logT,10,-1.66567,0.2,49.422769165,1019.97239771
5719349,10,95,logT,10,-1.66567,0.3,52.2102693796,674.10727901
5719349,10,100,logT,10,-1.66567,0.5,54.9870857,365.326289686
5719349,10,110,logT,10,-1.66567,0.2,60.5446929216,1249.50334939
5719349,10,120,logT,10,-1.66567,0.1,66.0951856136,2888.93402168
5719349,10,130,logT,10,-1.66567,0.3,71.6475735188,925.06994134
5719349,10,140,logT,10,-1.66567,0.4,77.2007360697,695.976301
5719349,10,150,logT,10,-1.66567,0.4,82.7549338579,746.048233321
5719349,10,160,logT,10,-1.66567,0.5,88.3072324038,586.700552608
5719349,10,170,logT,10,-1.66567,0.5,93.8618026495,623.604318516
5719349,10,180,logT,10,-1.66567,0.2,99.4176756859,2051.75239586
5719349,10,190,logT,10,-1.66567,0.3,104.970139551,1355.31066955
5719349,10,200,logT,10,-1.66567,0.4,110.527710962,996.424015492
5719349,10,210,logT,10,-1.66567,0.4,116.076774168,1046.44965878
5719349,10,220,logT,10,-1.66567,0.4,121.629932308,1096.51221851
5719349,10,230,logT,10,-1.66567,0.1,127.185868049,5559.12776204
5719349,10,240,logT,10,-1.66567,0.6,132.742677784,667.149192799
